CODE	Executive	SB_name	SB_uid	State	Priority	Array	reqExecs	qaa	qab	status	
2012.1.00377.S	EA 	3c279 - Amp Cal 	uid://A002/X75fbd6/X102 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	3	Carry over	
2012.1.00377.S	EA 	NGC4418 - Science 	uid://A002/X75fbd6/X103 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	5	Carry over	
2012.1.00377.S	EA 	NGC4418_B6_01 	uid://A002/X5d7935/X130 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B6_02 	uid://A002/X5d7935/X12d 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B6_03 	uid://A002/X5d7935/X12e 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B6_04 	uid://A002/X5d7935/X12f 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B7_01 	uid://A002/X5d7935/X12b 	READY 	HIGHEST 	C32-5,C32-6 	2 	1 	1	Carry over	
2012.1.00377.S	EA 	NGC4418_B7_02 	uid://A002/X5d7935/X129 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B7_03 	uid://A002/X5d7935/X12a 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B7_04 	uid://A002/X5d7935/X12c 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B9_01 	uid://A002/X5d7935/X131 	READY 	HIGHEST 	C32-4,C32-5 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B9_02 	uid://A002/X5d7935/X132 	READY 	HIGHEST 	C32-5 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B9b_01 	uid://A002/X5d7935/X133 	READY 	HIGHEST 	C32-5 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_B9b_02 	uid://A002/X5d7935/X134 	READY 	HIGHEST 	C32-5 	1 	0 	0	Carry over	
2012.1.00377.S	EA 	NGC4418_outflowb6_12m 	uid://A002/X5eed86/X58 	READY 	HIGHEST 	C32-1,C32-2 	4 	2 	2	Carry over	
2012.1.00382.S	CL 	HH46-47 13CO/C18O- TP 	uid://A002/X788a57/X93 	READY 	HIGHEST 	TP-ARRAY 	7 	0 	0	Carry over	
2012.1.00382.S	CL 	HH46-47_110_7m 	uid://A002/X5a9a13/X6d4 	READY 	HIGHEST 	SEVEN-M 	9 	7 	7	Carry over	
2012.1.00382.S	CL 	HH46-47_115_7m 	uid://A002/X5a9a13/X6d0 	READY 	HIGHEST 	SEVEN-M 	11 	8 	8	Carry over	
2012.1.00382.S	CL 	query - Amp Cal TP HH46-47 13CO/C18O 	uid://A002/X788a57/X92 	READY 	HIGHEST 	TP-ARRAY 	15 	0 	0	Carry over	
2012.1.00394.S	CL 	Cha-MMS1_93GHz_7m_ACA 	uid://A002/X639a2a/X41 	READY 	HIGHEST 	SEVEN-M 	5 	4 	4	Carry over	
2012.1.00394.S	CL 	Multi-source_89GHz_7m_ACA 	uid://A002/X639a2a/X3b 	READY 	HIGHEST 	SEVEN-M 	12 	6 	6	Carry over	
2012.1.00394.S	CL 	Multi-source_93GHz_7m_ACA 	uid://A002/X639a2a/X3d 	READY 	HIGHEST 	SEVEN-M 	12 	8 	8	Carry over	
2012.1.00395.S	NA 	orion-IRc2_651GHz_12m_C32-2 	uid://A002/X628157/X3a 	READY 	HIGHEST 	C32-2 	4 	0 	0	Carry over	
