specRef,specRef,SB_UID,Name,BaseBands,SPWs
X20388467,X20388467,uid://A001/X2c0/X3d9b,"H2S2 11,1,10-10,0,10 Science setup_1",4,10
X24303141,X24303141,uid://A001/X2c0/X30bd,B6 Pointing Setup,4,4
X18180159,X18180159,uid://A001/X2c0/X30bd,SkyCont(233.0 GHz) Science setup_1,4,4
X11076778,X11076778,uid://A001/X2c0/X30be,B6 Pointing Setup,4,4
X7124617,X7124617,uid://A001/X2c0/X30be,SkyCont(233.0 GHz) Science setup_1,4,4
X20965640,X20965640,uid://A001/X2c0/X30bf,B6 Pointing Setup,4,4
X18815632,X18815632,uid://A001/X2c0/X30bf,SkyCont(233.0 GHz) Science setup_1,4,4
X2965640,X2965640,uid://A001/X2c0/X30c0,B4 Pointing Setup,4,4
X27292342,X27292342,uid://A001/X2c0/X30c0,SkyCont(145.0 GHz) Science setup_1,4,4
X16269884,X16269884,uid://A001/X2c0/X30c1,B4 Pointing Setup,4,4
X20080952,X20080952,uid://A001/X2c0/X30c1,SkyCont(145.0 GHz) Science setup_1,4,4
X23172876,X23172876,uid://A001/X2c0/X30c2,B4 Pointing Setup,4,4
X8163228,X8163228,uid://A001/X2c0/X30c2,SkyCont(145.0 GHz) Science setup_1,4,4
X15350125,X15350125,uid://A001/X2c0/X30c3,B4 Pointing Setup,4,4
X8803393,X8803393,uid://A001/X2c0/X30c3,SkyCont(145.0 GHz) Science setup_1,4,4
X29594113,X29594113,uid://A001/X2c0/X30c4,B4 Pointing Setup,4,4
X28267078,X28267078,uid://A001/X2c0/X30c4,SkyCont(145.0 GHz) Science setup_1,4,4
X30129340,X30129340,uid://A001/X2c0/X30c5,B4 Pointing Setup,4,4
X20391711,X20391711,uid://A001/X2c0/X30c5,SkyCont(145.0 GHz) Science setup_1,4,4
X12137767,X12137767,uid://A001/X2c0/X30b2,B3 Pointing Setup,4,4
X2184738,X2184738,uid://A001/X2c0/X30b2,T1-SPW2 Science setup_1,4,4
X7269233,X7269233,uid://A001/X2c0/X30b3,B3 Pointing Setup,4,4
X5386550,X5386550,uid://A001/X2c0/X30b3,T2-SPW2 Science setup_1,4,4
X1469261,X1469261,uid://A001/X2c0/X30b4,B3 Pointing Setup,4,4
X20146451,X20146451,uid://A001/X2c0/X30b4,T3-SPW2 Science setup_1,4,4
X8586950,X8586950,uid://A001/X2c0/X30b5,B3 Pointing Setup,4,4
X3394501,X3394501,uid://A001/X2c0/X30b5,T4-SPW2 Science setup_1,4,4
X33322752,X33322752,uid://A001/X2c0/X30b6,B3 Pointing Setup,4,4
X1689133,X1689133,uid://A001/X2c0/X30b6,T5-SPW2 Science setup_1,4,4
X29242424,X29242424,uid://A001/X2c0/X30b7,B3 Pointing Setup,4,4
X23293039,X23293039,uid://A001/X2c0/X30b7,T1-SPW2 Science setup_1,4,4
X3163844,X3163844,uid://A001/X2c0/X30b8,B3 Pointing Setup,4,4
X27119511,X27119511,uid://A001/X2c0/X30b8,T2-SPW2 Science setup_1,4,4
X17828648,X17828648,uid://A001/X2c0/X30b9,B3 Pointing Setup,4,4
X26963954,X26963954,uid://A001/X2c0/X30b9,T3-SPW2 Science setup_1,4,4
X5190581,X5190581,uid://A001/X2c0/X30ba,B3 Pointing Setup,4,4
X15653558,X15653558,uid://A001/X2c0/X30ba,T4-SPW2 Science setup_1,4,4
X31697421,X31697421,uid://A001/X2c0/X30bb,B3 Pointing Setup,4,4
X18571351,X18571351,uid://A001/X2c0/X30bb,T5-SPW2 Science setup_1,4,4
X10775711,X10775711,uid://A001/X2c0/X3916,B4 Pointing Setup,4,4
X13521234,X13521234,uid://A001/X2c0/X3916,SkyCont(145.0 GHz) Science setup_1,4,4
X11062856,X11062856,uid://A001/X2c0/X3917,B3 Pointing Setup,4,4
X5457726,X5457726,uid://A001/X2c0/X3917,SkyCont(97.5 GHz) Science setup_1,4,4
X12572652,X12572652,uid://A001/X2c0/X3918,B3 Pointing Setup,4,4
X6336461,X6336461,uid://A001/X2c0/X3918,N2H+ v=0 J=1-0 Science setup,3,4
X24648661,X24648661,uid://A001/X2c0/X3918,N2H+ v=0 J=1-0 Science setup_1,3,4
X25474304,X25474304,uid://A001/X2c0/X3918,N2H+ v=0 J=1-0 Science setup,3,4
X18026664,X18026664,uid://A001/X2c0/X2284,B6 Pointing Setup,4,4
X22614106,X22614106,uid://A001/X2c0/X2284,SkyCont(343.5 GHz) Science setup_1,4,4
X30874072,X30874072,uid://A001/X2c0/X26ba,B6 Pointing Setup,4,4
X31016123,X31016123,uid://A001/X2c0/X26ba,CO v=0 2-1 Science setup_1,4,4
X3158979,X3158979,uid://A001/X2c0/X26bb,B6 Pointing Setup,4,4
X7919185,X7919185,uid://A001/X2c0/X26bb,CO v=0 2-1 Science setup_1,4,4
X5640248,X5640248,uid://A001/X2c0/X26bc,B6 Pointing Setup,4,4
X29665060,X29665060,uid://A001/X2c0/X26bc,CO v=0 2-1 Science setup_1,4,4
X23996768,X23996768,uid://A001/X2c0/X26bd,B6 Pointing Setup,4,4
X6828928,X6828928,uid://A001/X2c0/X26bd,CO v=0 2-1 Science setup_1,4,4
X4363439,X4363439,uid://A001/X2c0/X26be,B6 Pointing Setup,4,4
X14808453,X14808453,uid://A001/X2c0/X26be,CO v=0 2-1 Science setup_1,4,4
X18885796,X18885796,uid://A001/X2c0/X26bf,B6 Pointing Setup,4,4
X27915231,X27915231,uid://A001/X2c0/X26bf,CO v=0 2-1 Science setup_1,4,4
X24739492,X24739492,uid://A001/X2c0/X26c0,B6 Pointing Setup,4,4
X656126,X656126,uid://A001/X2c0/X26c0,CO v=0 2-1 Science setup_1,4,4
X264145,X264145,uid://A001/X2c0/X26c1,B6 Pointing Setup,4,4
X28878108,X28878108,uid://A001/X2c0/X26c1,CO v=0 2-1 Science setup_1,4,4
X7457206,X7457206,uid://A001/X2c0/X26c2,B6 Pointing Setup,4,4
X8349427,X8349427,uid://A001/X2c0/X26c2,CO v=0 2-1 Science setup_1,4,4
X18420199,X18420199,uid://A001/X2c0/X26c3,B6 Pointing Setup,4,4
X18468803,X18468803,uid://A001/X2c0/X26c3,CO v=0 2-1 Science setup_1,4,4
X8975303,X8975303,uid://A001/X2c0/X26c4,B6 Pointing Setup,4,4
X13417733,X13417733,uid://A001/X2c0/X26c4,CO v=0 2-1 Science setup_1,4,4
X14173705,X14173705,uid://A001/X2c0/X2c72,B3 Pointing Setup,4,4
X27185257,X27185257,uid://A001/X2c0/X2c72,HCO+ v=0 1-0 Science setup,4,5
X4777539,X4777539,uid://A001/X2c0/X2c72,HCO+ v=0 1-0 Science setup_1,4,5
X24192735,X24192735,uid://A001/X2c0/X28d3,B3 Pointing Setup,4,4
X22292736,X22292736,uid://A001/X2c0/X28d3,CO(3-2) Offset Science setup_1,4,4
X26861530,X26861530,uid://A001/X2c0/X2d57,B6 Pointing Setup,4,4
X21833381,X21833381,uid://A001/X2c0/X2d57,CII 2P3/2-2P1/2 Science setup_1,4,4
X23827213,X23827213,uid://A001/X2c0/X2876,B3 Pointing Setup,4,4
X31415295,X31415295,uid://A001/X2c0/X2876,13CO v=0 1-0 Science setup_1,4,4
X19107048,X19107048,uid://A001/X2c0/X2877,B6 Pointing Setup,4,4
X593641,X593641,uid://A001/X2c0/X2877,C18O 2-1 Science setup_1,4,4
X33213255,X33213255,uid://A001/X2c0/X2878,B3 Pointing Setup,4,4
X18828212,X18828212,uid://A001/X2c0/X2878,13CO v=0 1-0 Science setup_1,4,4
X18289463,X18289463,uid://A001/X2c0/X2879,B6 Pointing Setup,4,4
X25724487,X25724487,uid://A001/X2c0/X2879,13CO v=0 2-1 Science setup_1,4,4
X28067047,X28067047,uid://A001/X2c0/X287a,B3 Pointing Setup,4,4
X18802268,X18802268,uid://A001/X2c0/X287a,CO v=0 1-0 Science setup_1,4,4
X25732896,X25732896,uid://A001/X2c0/X287b,B3 Pointing Setup,4,4
X13925052,X13925052,uid://A001/X2c0/X287b,CO v=0 1-0 Science setup_1,4,4
X15025966,X15025966,uid://A001/X2c0/X287c,B6 Pointing Setup,4,4
X4529217,X4529217,uid://A001/X2c0/X287c,CO v=0 2-1 Science setup_1,4,4
X20297109,X20297109,uid://A001/X2c0/X287d,B6 Pointing Setup,4,4
X17700962,X17700962,uid://A001/X2c0/X287d,CO v=0 2-1 Science setup_1,4,4
X1465681,X1465681,uid://A001/X2c0/X287e,B6 Pointing Setup,4,4
X14783613,X14783613,uid://A001/X2c0/X287e,CO v=0 2-1 Science setup (topo)_1,4,4
X3174742,X3174742,uid://A001/X2c0/X287e,Delay Setup,4,4
X9907157,X9907157,uid://A001/X2c0/X287f,B6 Pointing Setup,4,4
X15987242,X15987242,uid://A001/X2c0/X287f,CO v=0 2-1 Science setup_1,4,4
X1121022,X1121022,uid://A001/X2c0/X287f,Delay Setup,4,4
X29616371,X29616371,uid://A001/X2c0/X2880,B6 Pointing Setup,4,4
X25364540,X25364540,uid://A001/X2c0/X2880,CO v=0 3-2 Science setup_1,4,4
X15810904,X15810904,uid://A001/X2c0/X2881,B6 Pointing Setup,4,4
X21098395,X21098395,uid://A001/X2c0/X2881,CO v=0 3-2 Science setup_1,4,4
X7841770,X7841770,uid://A001/X2c0/X2882,B6 Pointing Setup,4,4
X27383773,X27383773,uid://A001/X2c0/X2882,CO v=0 3-2 Science setup (topo)_1,4,4
X22935900,X22935900,uid://A001/X2c0/X2882,Delay Setup,4,4
X23934571,X23934571,uid://A001/X2c0/X2882,B7 Focus Setup,4,4
X7028151,X7028151,uid://A001/X2c0/X2883,B6 Pointing Setup,4,4
X6507050,X6507050,uid://A001/X2c0/X2883,CO v=0 3-2 Science setup_1,4,4
X240628,X240628,uid://A001/X2c0/X2883,Delay Setup,4,4
X28005742,X28005742,uid://A001/X2c0/X2883,B7 Focus Setup,4,4
X14233518,X14233518,uid://A001/X2c0/X2885,B4 Pointing Setup,4,4
X17415484,X17415484,uid://A001/X2c0/X2885,CO v=0 2-1 Science setup_1,4,4
X13413394,X13413394,uid://A001/X2c0/X2886,B4 Pointing Setup,4,4
X32621018,X32621018,uid://A001/X2c0/X2886,CO v=0 2-1 Science setup_1,4,4
X4319253,X4319253,uid://A001/X2c0/X2887,B4 Pointing Setup,4,4
X398697,X398697,uid://A001/X2c0/X2887,CO v=0 2-1 Science setup_1,4,4
X2290571,X2290571,uid://A001/X2c0/X2888,B4 Pointing Setup,4,4
X180129,X180129,uid://A001/X2c0/X2888,CO v=0 2-1 Science setup_1,4,4
X32563009,X32563009,uid://A001/X2c0/X2889,B4 Pointing Setup,4,4
X24507279,X24507279,uid://A001/X2c0/X2889,CO v=0 2-1 Science setup_1,4,4
X20212721,X20212721,uid://A001/X2c0/X288a,B4 Pointing Setup,4,4
X32960852,X32960852,uid://A001/X2c0/X288a,CO v=0 2-1 Science setup_1,4,4
X21008594,X21008594,uid://A001/X2c0/X2dc6,B6 Pointing Setup,4,4
X25270047,X25270047,uid://A001/X2c0/X2dc6,continuum Science setup_1,4,4
X3581700,X3581700,uid://A001/X2c0/X2dc7,B6 Pointing Setup,4,4
X4174117,X4174117,uid://A001/X2c0/X2dc7,continuum Science setup_1,4,4
X6373958,X6373958,uid://A001/X2c0/X2dc8,B6 Pointing Setup,4,4
X3216946,X3216946,uid://A001/X2c0/X2dc8,continuum Science setup (topo)_1,4,4
X9995912,X9995912,uid://A001/X2c0/X2dc8,Delay Setup,4,4
X17557506,X17557506,uid://A001/X2c0/X2dc9,B6 Pointing Setup,4,4
X6498336,X6498336,uid://A001/X2c0/X2dc9,continuum Science setup_1,4,4
X14405001,X14405001,uid://A001/X2c0/X2dc9,Delay Setup,4,4
X32608565,X32608565,uid://A001/X2c0/X2dca,B6 Pointing Setup,4,4
X17897593,X17897593,uid://A001/X2c0/X2dca,continuum Science setup_1,4,4
X30341192,X30341192,uid://A001/X2c0/X2dcb,B6 Pointing Setup,4,4
X2445083,X2445083,uid://A001/X2c0/X2dcb,continuum Science setup_1,4,4
X7959057,X7959057,uid://A001/X2c0/X2dcc,B6 Pointing Setup,4,4
X7409924,X7409924,uid://A001/X2c0/X2dcc,continuum Science setup (topo)_1,4,4
X12198015,X12198015,uid://A001/X2c0/X2dcc,Delay Setup,4,4
X21416404,X21416404,uid://A001/X2c0/X2dcd,B6 Pointing Setup,4,4
X9772844,X9772844,uid://A001/X2c0/X2dcd,continuum Science setup_1,4,4
X11562359,X11562359,uid://A001/X2c0/X2dcd,Delay Setup,4,4
X2295215,X2295215,uid://A001/X2c0/X2dce,B6 Pointing Setup,4,4
X6525471,X6525471,uid://A001/X2c0/X2dce,continuum Science setup_1,4,4
X15228470,X15228470,uid://A001/X2c0/X2dcf,B6 Pointing Setup,4,4
X19665468,X19665468,uid://A001/X2c0/X2dcf,continuum Science setup_1,4,4
X26359525,X26359525,uid://A001/X2c0/X2dd0,B6 Pointing Setup,4,4
X20164372,X20164372,uid://A001/X2c0/X2dd0,continuum Science setup (topo)_1,4,4
X14114061,X14114061,uid://A001/X2c0/X2dd0,Delay Setup,4,4
X14957362,X14957362,uid://A001/X2c0/X2dd1,B6 Pointing Setup,4,4
X22104853,X22104853,uid://A001/X2c0/X2dd1,continuum Science setup_1,4,4
X5001620,X5001620,uid://A001/X2c0/X2dd1,Delay Setup,4,4
X11666300,X11666300,uid://A001/X2c0/X2dd2,B6 Pointing Setup,4,4
X13294229,X13294229,uid://A001/X2c0/X2dd2,continuum Science setup_1,4,4
X27024948,X27024948,uid://A001/X2c0/X2dd3,B6 Pointing Setup,4,4
X4527872,X4527872,uid://A001/X2c0/X2dd3,continuum Science setup_1,4,4
X335381,X335381,uid://A001/X2c0/X2dd4,B6 Pointing Setup,4,4
X27260989,X27260989,uid://A001/X2c0/X2dd4,continuum Science setup (topo)_1,4,4
X24871306,X24871306,uid://A001/X2c0/X2dd4,Delay Setup,4,4
X26063436,X26063436,uid://A001/X2c0/X2dd5,B6 Pointing Setup,4,4
X11922657,X11922657,uid://A001/X2c0/X2dd5,continuum Science setup_1,4,4
X8567143,X8567143,uid://A001/X2c0/X2dd5,Delay Setup,4,4
X16673491,X16673491,uid://A001/X2c0/X2dd6,B6 Pointing Setup,4,4
X9777079,X9777079,uid://A001/X2c0/X2dd6,continuum Science setup_1,4,4
X24186801,X24186801,uid://A001/X2c0/X2dd7,B6 Pointing Setup,4,4
X26125429,X26125429,uid://A001/X2c0/X2dd7,continuum Science setup_1,4,4
X10763155,X10763155,uid://A001/X2c0/X2dd8,B6 Pointing Setup,4,4
X29926848,X29926848,uid://A001/X2c0/X2dd8,continuum Science setup (topo)_1,4,4
X23097816,X23097816,uid://A001/X2c0/X2dd8,Delay Setup,4,4
X704238,X704238,uid://A001/X2c0/X2dd9,B6 Pointing Setup,4,4
X9298320,X9298320,uid://A001/X2c0/X2dd9,continuum Science setup_1,4,4
X13832511,X13832511,uid://A001/X2c0/X2dd9,Delay Setup,4,4
X20432957,X20432957,uid://A001/X2c0/X228b,B6 Pointing Setup,4,4
X23714405,X23714405,uid://A001/X2c0/X228b,SO 3_ v=0 6(5)-5(4) Science setup,4,7
X10315088,X10315088,uid://A001/X2c0/X228b,SO 3_ v=0 6(5)-5(4) Science setup_1,4,7
X28118275,X28118275,uid://A001/X2c0/X34af,B6 Pointing Setup,4,4
X332935,X332935,uid://A001/X2c0/X34af,CO v=0 2-1 Science setup_1,4,4
X16549317,X16549317,uid://A001/X2c0/X34b0,B6 Pointing Setup,4,4
X11301844,X11301844,uid://A001/X2c0/X34b0,CO v=0 2-1 Science setup_1,4,4
X6866932,X6866932,uid://A001/X2c0/X34b1,B6 Pointing Setup,4,4
X9931803,X9931803,uid://A001/X2c0/X34b1,CO v=0 2-1 Science setup_1,4,4
X25629215,X25629215,uid://A001/X2c0/X34b2,B6 Pointing Setup,4,4
X21575572,X21575572,uid://A001/X2c0/X34b2,CO v=0 2-1 Science setup_1,4,4
X3605215,X3605215,uid://A001/X2c0/X274e,B6 Pointing Setup,4,4
X10332858,X10332858,uid://A001/X2c0/X274e,13CO v=0 2-1 Science setup,4,5
X140845,X140845,uid://A001/X2c0/X274e,13CO v=0 2-1 Science setup_1,4,5
X20241856,X20241856,uid://A001/X2c0/X274f,B6 Pointing Setup,4,4
X21080091,X21080091,uid://A001/X2c0/X274f,13CO v=0 2-1 Science setup,4,5
X15421030,X15421030,uid://A001/X2c0/X274f,13CO v=0 2-1 Science setup_1,4,5
X26453215,X26453215,uid://A001/X2c0/X2750,B6 Pointing Setup,4,4
X17421601,X17421601,uid://A001/X2c0/X2750,13CO v=0 2-1 Science setup,4,5
X4611681,X4611681,uid://A001/X2c0/X2750,13CO v=0 2-1 Science setup_1,4,5
X32096598,X32096598,uid://A001/X2c0/X2751,B6 Pointing Setup,4,4
X32908095,X32908095,uid://A001/X2c0/X2751,13CO v=0 2-1 Science setup,4,5
X10905986,X10905986,uid://A001/X2c0/X2751,13CO v=0 2-1 Science setup_1,4,5
X28583745,X28583745,uid://A001/X2c0/X2752,B6 Pointing Setup,4,4
X25201693,X25201693,uid://A001/X2c0/X2752,13CO v=0 2-1 Science setup (topo)_1,4,5
X18481601,X18481601,uid://A001/X2c0/X2752,Delay Setup,4,5
X22716302,X22716302,uid://A001/X2c0/X2753,B6 Pointing Setup,4,4
X9878960,X9878960,uid://A001/X2c0/X2753,13CO v=0 2-1 Science setup_1,4,5
X436546,X436546,uid://A001/X2c0/X2753,Delay Setup,4,5
X15216047,X15216047,uid://A001/X2c0/X2754,B6 Pointing Setup,4,4
X7754203,X7754203,uid://A001/X2c0/X2754,13CO v=0 2-1 Science setup,4,5
X7550354,X7550354,uid://A001/X2c0/X2754,13CO v=0 2-1 Science setup_1,4,5
X16584859,X16584859,uid://A001/X2c0/X2755,B6 Pointing Setup,4,4
X7961656,X7961656,uid://A001/X2c0/X2755,13CO v=0 2-1 Science setup,4,5
X4089172,X4089172,uid://A001/X2c0/X2755,13CO v=0 2-1 Science setup_1,4,5
X26992860,X26992860,uid://A001/X2c0/X2756,B6 Pointing Setup,4,4
X17962312,X17962312,uid://A001/X2c0/X2756,13CO v=0 2-1 Science setup (topo)_1,4,5
X2085474,X2085474,uid://A001/X2c0/X2756,Delay Setup,4,5
X23146459,X23146459,uid://A001/X2c0/X2757,B6 Pointing Setup,4,4
X29523476,X29523476,uid://A001/X2c0/X2757,13CO v=0 2-1 Science setup_1,4,5
X23537277,X23537277,uid://A001/X2c0/X2757,Delay Setup,4,5
X16099019,X16099019,uid://A001/X2c0/X2758,B6 Pointing Setup,4,4
X10173143,X10173143,uid://A001/X2c0/X2758,13CO v=0 2-1 Science setup,4,5
X22548496,X22548496,uid://A001/X2c0/X2758,13CO v=0 2-1 Science setup_1,4,5
X12964637,X12964637,uid://A001/X2c0/X2758,13CO v=0 2-1 Science setup,4,5
X3808273,X3808273,uid://A001/X2c0/X2759,B6 Pointing Setup,4,4
X28736105,X28736105,uid://A001/X2c0/X2759,13CO v=0 2-1 Science setup,4,5
X23128668,X23128668,uid://A001/X2c0/X2759,13CO v=0 2-1 Science setup_1,4,5
X31516370,X31516370,uid://A001/X2c0/X2759,13CO v=0 2-1 Science setup,4,5
X20563350,X20563350,uid://A001/X2c0/X275a,B6 Pointing Setup,4,4
X14385469,X14385469,uid://A001/X2c0/X275a,13CO v=0 2-1 Science setup (topo)_1,4,5
X26762397,X26762397,uid://A001/X2c0/X275a,Delay Setup,4,5
X12461340,X12461340,uid://A001/X2c0/X275b,B6 Pointing Setup,4,4
X2943558,X2943558,uid://A001/X2c0/X275b,13CO v=0 2-1 Science setup_1,4,5
X9687778,X9687778,uid://A001/X2c0/X275b,13CO v=0 2-1 Science setup,4,5
X841891,X841891,uid://A001/X2c0/X275b,Delay Setup,4,5
X24456451,X24456451,uid://A001/X2c0/X275c,B6 Pointing Setup,4,4
X3201557,X3201557,uid://A001/X2c0/X275c,13CO v=0 2-1 Science setup,4,5
X8134178,X8134178,uid://A001/X2c0/X275c,13CO v=0 2-1 Science setup_1,4,5
X29587784,X29587784,uid://A001/X2c0/X275d,B6 Pointing Setup,4,4
X241369,X241369,uid://A001/X2c0/X275d,13CO v=0 2-1 Science setup,4,5
X26978130,X26978130,uid://A001/X2c0/X275d,13CO v=0 2-1 Science setup_1,4,5
X3128659,X3128659,uid://A001/X2c0/X275e,B6 Pointing Setup,4,4
X22940656,X22940656,uid://A001/X2c0/X275e,13CO v=0 2-1 Science setup,4,5
X25554397,X25554397,uid://A001/X2c0/X275e,13CO v=0 2-1 Science setup_1,4,5
X31559609,X31559609,uid://A001/X2c0/X275f,B6 Pointing Setup,4,4
X20702780,X20702780,uid://A001/X2c0/X275f,13CO v=0 2-1 Science setup,4,5
X7562744,X7562744,uid://A001/X2c0/X275f,13CO v=0 2-1 Science setup_1,4,5
X2916377,X2916377,uid://A001/X2c0/X2760,B6 Pointing Setup,4,4
X31986427,X31986427,uid://A001/X2c0/X2760,13CO v=0 2-1 Science setup (topo)_1,4,5
X12463543,X12463543,uid://A001/X2c0/X2760,Delay Setup,4,5
X12167423,X12167423,uid://A001/X2c0/X2761,B6 Pointing Setup,4,4
X4709252,X4709252,uid://A001/X2c0/X2761,13CO v=0 2-1 Science setup_1,4,5
X22666844,X22666844,uid://A001/X2c0/X2761,Delay Setup,4,5
X19583855,X19583855,uid://A001/X2c0/X2762,B6 Pointing Setup,4,4
X32652245,X32652245,uid://A001/X2c0/X2762,13CO v=0 2-1 Science setup,4,5
X14060652,X14060652,uid://A001/X2c0/X2762,13CO v=0 2-1 Science setup_1,4,5
X30894816,X30894816,uid://A001/X2c0/X2763,B6 Pointing Setup,4,4
X1922685,X1922685,uid://A001/X2c0/X2763,13CO v=0 2-1 Science setup,4,5
X30831161,X30831161,uid://A001/X2c0/X2763,13CO v=0 2-1 Science setup_1,4,5
X13544689,X13544689,uid://A001/X2c0/X2764,B6 Pointing Setup,4,4
X14994465,X14994465,uid://A001/X2c0/X2764,13CO v=0 2-1 Science setup (topo)_1,4,5
X18499258,X18499258,uid://A001/X2c0/X2764,Delay Setup,4,5
X12276631,X12276631,uid://A001/X2c0/X2765,B6 Pointing Setup,4,4
X3037224,X3037224,uid://A001/X2c0/X2765,13CO v=0 2-1 Science setup_1,4,5
X14887375,X14887375,uid://A001/X2c0/X2765,Delay Setup,4,5
X32702136,X32702136,uid://A001/X2c0/X215f,B6 Pointing Setup,4,4
X23397368,X23397368,uid://A001/X2c0/X215f,SkyCont(343.5 GHz) Science setup_1,4,4
X11096610,X11096610,uid://A001/X2c0/X2160,B6 Pointing Setup,4,4
X24844410,X24844410,uid://A001/X2c0/X2160,SkyCont(343.5 GHz) Science setup_1,4,4
X22658002,X22658002,uid://A001/X2c0/X2d34,B6 Pointing Setup,4,4
X16387435,X16387435,uid://A001/X2c0/X2d34,SkyCont(233.0 GHz) Science setup_1,4,4
X4789166,X4789166,uid://A001/X2c0/X2d35,B4 Pointing Setup,4,4
X13409463,X13409463,uid://A001/X2c0/X2d35,SkyCont(145.0 GHz) Science setup_1,4,4
X844569,X844569,uid://A001/X2c0/X2d47,B4 Pointing Setup,4,4
X31660113,X31660113,uid://A001/X2c0/X2d47,TDM Cal Setup,4,4
X930809,X930809,uid://A001/X2c0/X2d47,TDM Cal Setup,4,4
X18894244,X18894244,uid://A001/X2c0/X2d47,TDM Cal Setup,4,4
X7259218,X7259218,uid://A001/X2c0/X2d47,TDM Cal Setup,4,4
X11712112,X11712112,uid://A001/X2c0/X2d47,TDM Cal Setup,4,4
X11448397,X11448397,uid://A001/X2c0/X2d47,Spec. Scan  Science setup_1,4,4
X22056768,X22056768,uid://A001/X2c0/X2d47,Spec. Scan  Science setup_2,4,4
X10534609,X10534609,uid://A001/X2c0/X2d47,Spec. Scan  Science setup_3,4,4
X13451371,X13451371,uid://A001/X2c0/X2d47,Spec. Scan  Science setup_4,4,4
X18294334,X18294334,uid://A001/X2c0/X2d47,Spec. Scan  Science setup_5,4,4
X13590228,X13590228,uid://A001/X2c0/X2d48,B4 Pointing Setup,4,4
X11088855,X11088855,uid://A001/X2c0/X2d48,TDM Cal Setup,4,4
X27450399,X27450399,uid://A001/X2c0/X2d48,TDM Cal Setup,4,4
X30616283,X30616283,uid://A001/X2c0/X2d48,TDM Cal Setup,4,4
X26236406,X26236406,uid://A001/X2c0/X2d48,TDM Cal Setup,4,4
X16728956,X16728956,uid://A001/X2c0/X2d48,TDM Cal Setup,4,4
X10255878,X10255878,uid://A001/X2c0/X2d48,Spec. Scan  Science setup_1,4,4
X4367705,X4367705,uid://A001/X2c0/X2d48,Spec. Scan  Science setup_2,4,4
X2100257,X2100257,uid://A001/X2c0/X2d48,Spec. Scan  Science setup_3,4,4
X22881101,X22881101,uid://A001/X2c0/X2d48,Spec. Scan  Science setup_4,4,4
X22043466,X22043466,uid://A001/X2c0/X2d48,Spec. Scan  Science setup_5,4,4
X31921071,X31921071,uid://A001/X2c0/X2d49,B4 Pointing Setup,4,4
X17668092,X17668092,uid://A001/X2c0/X2d49,TDM Cal Setup,4,4
X21460962,X21460962,uid://A001/X2c0/X2d49,TDM Cal Setup,4,4
X9159221,X9159221,uid://A001/X2c0/X2d49,TDM Cal Setup,4,4
X10521915,X10521915,uid://A001/X2c0/X2d49,TDM Cal Setup,4,4
X3663243,X3663243,uid://A001/X2c0/X2d49,TDM Cal Setup,4,4
X5649609,X5649609,uid://A001/X2c0/X2d49,Spec. Scan  Science setup_1,4,4
X12259457,X12259457,uid://A001/X2c0/X2d49,Spec. Scan  Science setup_2,4,4
X33034521,X33034521,uid://A001/X2c0/X2d49,Spec. Scan  Science setup_3,4,4
X21870533,X21870533,uid://A001/X2c0/X2d49,Spec. Scan  Science setup_4,4,4
X20611287,X20611287,uid://A001/X2c0/X2d49,Spec. Scan  Science setup_5,4,4
X28904734,X28904734,uid://A001/X2c0/X2d4a,B4 Pointing Setup,4,4
X3325097,X3325097,uid://A001/X2c0/X2d4a,TDM Cal Setup,4,4
X30505726,X30505726,uid://A001/X2c0/X2d4a,TDM Cal Setup,4,4
X21727518,X21727518,uid://A001/X2c0/X2d4a,TDM Cal Setup,4,4
X24119291,X24119291,uid://A001/X2c0/X2d4a,TDM Cal Setup,4,4
X14134242,X14134242,uid://A001/X2c0/X2d4a,TDM Cal Setup,4,4
X17847834,X17847834,uid://A001/X2c0/X2d4a,Spec. Scan  Science setup_1,4,4
X28122976,X28122976,uid://A001/X2c0/X2d4a,Spec. Scan  Science setup_2,4,4
X593280,X593280,uid://A001/X2c0/X2d4a,Spec. Scan  Science setup_3,4,4
X3015041,X3015041,uid://A001/X2c0/X2d4a,Spec. Scan  Science setup_4,4,4
X13873508,X13873508,uid://A001/X2c0/X2d4a,Spec. Scan  Science setup_5,4,4
X31095949,X31095949,uid://A001/X2c0/X2d4e,B6 Pointing Setup,4,4
X30440209,X30440209,uid://A001/X2c0/X2d4e,SkyCont(405.0 GHz) Science setup_1,4,4
X9899670,X9899670,uid://A001/X2c0/X2d4f,B6 Pointing Setup,4,4
X13520539,X13520539,uid://A001/X2c0/X2d4f,SkyCont(343.5 GHz) Science setup_1,4,4
X30008800,X30008800,uid://A001/X2c0/X2d50,B4 Pointing Setup,4,4
X32611610,X32611610,uid://A001/X2c0/X2d50,SkyCont(145.0 GHz) Science setup_1,4,4
X30520088,X30520088,uid://A001/X2c0/X3950,B6 Pointing Setup,4,4
X9614317,X9614317,uid://A001/X2c0/X3950,CO v=0 2-1 Science setup_1,1,1
X21666513,X21666513,uid://A001/X2c0/X2275,B6 Pointing Setup,4,4
X11720076,X11720076,uid://A001/X2c0/X2275,12CO v=0 3-2 Science setup,4,4
X24797060,X24797060,uid://A001/X2c0/X2275,12CO v=0 3-2 Science setup_1,4,4
