paramRef,paramRef,SB_UID,parName,representative_bw,sensitivy,sensUnit,intTime,subScanDur
X20914769,X20914769,uid://A001/X2c0/X282d,Science Params,0.0019384765625,1.2,mJy,2056.22,30.24
X8781738,X8781738,uid://A001/X2c0/X3c72,Science Params,0.0035853603762106643,2.62474,mJy,423.25999999999993,30.24
X5114247,X5114247,uid://A001/X2c0/X3719,Science Params,0.16381159468713183,0.10000000000000003,mJy,2691.2599999999998,30.24
X2637804,X2637804,uid://A001/X2c0/X371a,Science Params,0.16213577274659866,0.10000000000000003,mJy,2691.2599999999998,30.24
X28970980,X28970980,uid://A001/X2c0/X3715,Science Params,0.042859764003802925,0.16999999999999996,mJy,2177.18,30.24
X21927165,X21927165,uid://A001/X2c0/X3716,Science Params,0.08557465444977938,0.16999999999999996,mJy,2993.66,30.24
X17642710,X17642710,uid://A001/X2c0/X3717,Science Params,0.11399030925587864,0.16999999999999996,mJy,2872.7,30.24
X14093947,X14093947,uid://A001/X2c0/X2894,Science Params,7.5,0.04049999999999996,mJy,393.02,30.24
X31818326,X31818326,uid://A001/X2c0/X2895,Science Params,7.5,0.0315,mJy,665.18,30.24
X16486079,X16486079,uid://A001/X2c0/X2896,Science Params,7.5,0.023399999999999983,mJy,1844.54,30.24
X9037843,X9037843,uid://A001/X2c0/X2897,Science Params,7.5,0.0183,mJy,2328.38,30.24
X16907203,X16907203,uid://A001/X2c0/X2661,Science Params,0.07420650697060087,0.07999999999999999,mJy,2751.74,30.24
X15836873,X15836873,uid://A001/X2c0/X289f,Science Params,7.342511887892272,0.025200000000000035,mJy,1390.94,30.24
X20765293,X20765293,uid://A001/X2c0/X28a0,Science Params,0.04489153495551172,0.2160000000000001,mJy,1723.58,30.24
X6206551,X6206551,uid://A001/X2c0/X33eb,Science Params,7.5,0.09999999999999995,mJy,253.916,28.224
X3766483,X3766483,uid://A001/X2c0/X33ec,Science Params,7.5,0.09999999999999995,mJy,241.82,30.24
X3527163,X3527163,uid://A001/X2c0/X33ed,Science Params,7.5,0.09999999999999995,mJy,241.82,30.24
X2280974,X2280974,uid://A001/X2c0/X33ee,Science Params,7.5,0.09999999999999995,mJy,241.82,30.24
X16583636,X16583636,uid://A001/X2c0/X33ef,Science Params,7.5,0.09999999999999995,mJy,241.82,30.24
X24889240,X24889240,uid://A001/X2c0/X33f0,Science Params,7.5,0.09999999999999995,mJy,225.692,28.224
X26953871,X26953871,uid://A001/X2c0/X33f1,Science Params,7.5,0.09999999999999995,mJy,225.692,28.224
X7456328,X7456328,uid://A001/X2c0/X33f2,Science Params,7.5,0.09999999999999995,mJy,225.692,28.224
X24247523,X24247523,uid://A001/X2c0/X3153,Science Params,0.16337225334734737,0.09999999999999995,mJy,2237.66,30.24
X28654756,X28654756,uid://A001/X2c0/X3154,Science Params,0.1684907804354809,0.09999999999999995,mJy,2207.42,30.24
X22117699,X22117699,uid://A001/X2c0/X3c6d,Science Params,0.014350714928134233,0.18468436969094915,mJy,2388.86,30.24
X4361818,X4361818,uid://A001/X2c0/X3c6e,Science Params,0.014350714928134233,0.18468436969094915,mJy,2388.86,30.24
X27242303,X27242303,uid://A001/X2c0/X3c6f,Science Params,0.005740286036019375,1.5138063431017232,mJy,483.73999999999995,30.24
X7348803,X7348803,uid://A001/X2c0/X3c70,Science Params,0.005740286036019375,1.5138063431017232,mJy,241.82,30.24
X33237527,X33237527,uid://A001/X2c0/X377d,Science Params,0.012679438386672157,0.5,mJy,2661.02,30.24
X31664244,X31664244,uid://A001/X2c0/X377e,Science Params,0.0211346210717549,0.3999999999999998,mJy,2963.42,30.24
X33005584,X33005584,uid://A001/X2c0/X377f,Science Params,7.5,0.049999999999999975,mJy,1874.78,30.24
X17430733,X17430733,uid://A001/X2c0/X3cf6,Science Params,7.5,0.14400000000000013,mJy,120.86,30.24
X3001048,X3001048,uid://A001/X2c0/X3cf7,Science Params,7.5,0.14400000000000013,mJy,60.379999999999995,30.24
X2757692,X2757692,uid://A001/X2c0/X3cf8,Science Params,7.5,0.14400000000000013,mJy,120.86,30.24
X217535,X217535,uid://A001/X2c0/X3cf9,Science Params,7.5,0.14400000000000013,mJy,60.379999999999995,30.24
X5289832,X5289832,uid://A001/X2c0/X3cfa,Science Params,7.5,0.14400000000000007,mJy,120.86,30.24
X14055865,X14055865,uid://A001/X2c0/X3cfb,Science Params,7.5,0.14400000000000007,mJy,60.379999999999995,30.24
X14798277,X14798277,uid://A001/X2c0/X3cfc,Science Params,7.5,0.14400000000000007,mJy,120.86,30.24
X18356707,X18356707,uid://A001/X2c0/X3cfd,Science Params,7.5,0.14400000000000007,mJy,60.379999999999995,30.24
X28503771,X28503771,uid://A001/X2c0/X3cfe,Science Params,7.5,0.14400000000000007,mJy,112.796,28.224
X21512813,X21512813,uid://A001/X2c0/X3cff,Science Params,7.5,0.14400000000000007,mJy,56.348,28.224
X16175648,X16175648,uid://A001/X2c0/X3d00,Science Params,7.5,0.14400000000000007,mJy,120.86,30.24
X23750781,X23750781,uid://A001/X2c0/X3d01,Science Params,7.5,0.14400000000000007,mJy,60.379999999999995,30.24
X12223284,X12223284,uid://A001/X2c0/X3d02,Science Params,7.5,0.14400000000000007,mJy,120.86,30.24
X14671275,X14671275,uid://A001/X2c0/X3d03,Science Params,7.5,0.14400000000000007,mJy,60.379999999999995,30.24
X4710623,X4710623,uid://A001/X2c0/X3d04,Science Params,7.5,0.14400000000000007,mJy,181.34,30.24
X7256933,X7256933,uid://A001/X2c0/X3d04,Science Params,7.5,0.14400000000000007,mJy,197.46800000000002,28.224
X32883003,X32883003,uid://A001/X2c0/X3d05,Science Params,7.5,0.14400000000000007,mJy,90.62,30.24
X14340007,X14340007,uid://A001/X2c0/X3d05,Science Params,7.5,0.14400000000000007,mJy,96.668,24.192
X13697850,X13697850,uid://A001/X2c0/X3d06,Science Params,7.5,0.1440000000000001,mJy,151.1,30.24
X20723651,X20723651,uid://A001/X2c0/X3d06,Science Params,7.5,0.1440000000000001,mJy,169.244,28.224
X2183041,X2183041,uid://A001/X2c0/X3d07,Science Params,7.5,0.1440000000000001,mJy,84.572,28.224
X29534580,X29534580,uid://A001/X2c0/X3d08,Science Params,7.5,0.14400000000000004,mJy,169.244,28.224
X3889564,X3889564,uid://A001/X2c0/X3d08,Science Params,7.5,0.14400000000000004,mJy,151.1,30.24
X27662893,X27662893,uid://A001/X2c0/X3d09,Science Params,7.5,0.14400000000000004,mJy,84.572,28.224
X7073371,X7073371,uid://A001/X2c0/X375c,Science Params,0.00014111328125,9.0,mJy,2685.212,24.192
X11352907,X11352907,uid://A001/X2c0/X375d,Science Params,0.00014111328125,9.0,mJy,2096.54,20.16
X1206243,X1206243,uid://A001/X2c0/X375e,Science Params,0.00014111328125,9.0,mJy,374.87600000000003,4.464
X27395513,X27395513,uid://A001/X2c0/X375f,Science Params,0.00014111328125,9.0,mJy,1048.22,20.16
X25892622,X25892622,uid://A001/X2c0/X2675,Science Params,0.007661551165392658,0.5500000000000022,mJy,2812.22,30.24
X5771323,X5771323,uid://A001/X2c0/X2676,Science Params,0.007661551165392658,0.5500000000000022,mJy,1421.18,30.24
X5344444,X5344444,uid://A001/X2c0/X2677,Science Params,0.007617657392152309,0.5499999999999995,mJy,2842.46,30.24
X25047922,X25047922,uid://A001/X2c0/X2678,Science Params,0.007617657392152309,0.5499999999999995,mJy,1421.18,30.24
X28286652,X28286652,uid://A001/X2c0/X2719,Science Params,0.0002306868672556351,3.5939028305640903,mJy,2751.74,30.24
X16652840,X16652840,uid://A001/X2c0/X271a,Science Params,0.0002306868672556351,3.5939028305640903,mJy,2056.22,30.24
X8854589,X8854589,uid://A001/X2c0/X3c74,Science Params,0.0002822265625,5.20374,mJy,876.8599999999999,30.24
X28525172,X28525172,uid://A001/X2c0/X3c75,Science Params,0.0002822265625,5.20374,mJy,665.18,30.24
X6359452,X6359452,uid://A001/X2c0/X3c76,Science Params,0.00014111328125,8.794315849283599,mJy,634.9399999999999,30.24
X5128058,X5128058,uid://A001/X2c0/X3c77,Science Params,0.00014111328125,8.794315849283599,mJy,332.53999999999996,30.24
X11225315,X11225315,uid://A001/X2c0/X2497,Science Params,7.5,0.026,mJy,1088.54,30.24
X1577591,X1577591,uid://A001/X2c0/X2498,Science Params,7.5,0.026,mJy,544.2199999999999,30.24
X28787552,X28787552,uid://A001/X2c0/X2499,Science Params,7.5,0.026,mJy,725.66,30.24
X16236875,X16236875,uid://A001/X2c0/X249a,Science Params,7.5,0.24700000000000014,mJy,44.251999999999995,22.176
X4839194,X4839194,uid://A001/X2c0/X249a,Science Params,7.5,0.24700000000000014,mJy,78.524,26.208
X27735390,X27735390,uid://A001/X2c0/X249b,Science Params,7.5,0.24700000000000014,mJy,22.075999999999997,22.176
X32959124,X32959124,uid://A001/X2c0/X249b,Science Params,7.5,0.24700000000000014,mJy,42.236,14.112
X9244839,X9244839,uid://A001/X2c0/X249c,Science Params,7.5,0.24700000000000014,mJy,84.572,28.224
X12070825,X12070825,uid://A001/X2c0/X249c,Science Params,7.5,0.24700000000000014,mJy,157.148,26.208
X32647,X32647,uid://A001/X2c0/X4116,Science Params,7.5,0.017000000000000015,mJy,1935.26,30.24
X25454843,X25454843,uid://A001/X2c0/X4117,Science Params,7.5,0.014000000000000014,mJy,1753.82,30.24
X2213227,X2213227,uid://A001/X2c0/X249e,Science Params,0.0004882812500000001,2.5,mJy,1814.3,30.24
X2766514,X2766514,uid://A001/X2c0/X249f,Science Params,0.0009765625000000002,5.0,mJy,272.05999999999995,30.24
X2005347,X2005347,uid://A001/X2c0/X3c2c,Science Params,0.005767980959463814,0.31999999999999995,mJy,2237.66,30.24
X4617304,X4617304,uid://A001/X2c0/X3c30,Science Params,7.323634142976299e-05,36.22212,mJy,1523.996,12.096
X314453,X314453,uid://A001/X2c0/X3c31,Science Params,7.323634142976299e-05,36.22212,mJy,1814.3000000000002,20.16
X13062298,X13062298,uid://A001/X2c0/X3c32,Science Params,7.323634142976299e-05,36.22212,mJy,483.74,5.04
X1527177,X1527177,uid://A001/X2c0/X3c33,Science Params,7.323634142976299e-05,36.22212,mJy,1060.7,21.216
X27920392,X27920392,uid://A001/X2c0/X3c34,Science Params,7.323634142976298e-05,36.22212,mJy,1778.0120000000002,12.096
X15365667,X15365667,uid://A001/X2c0/X3c35,Science Params,7.323634142976298e-05,36.22212,mJy,1753.82,30.24
X21807979,X21807979,uid://A001/X2c0/X3c36,Science Params,7.323634142976298e-05,36.22212,mJy,483.74,5.04
X26405213,X26405213,uid://A001/X2c0/X3c37,Science Params,7.323634142976298e-05,36.22212,mJy,979.0999999999999,20.4
X24014174,X24014174,uid://A001/X2c0/X3c38,Science Params,7.323634142976298e-05,36.22212,mJy,2636.828,24.192
X14727798,X14727798,uid://A001/X2c0/X3c39,Science Params,7.323634142976298e-05,36.22212,mJy,2056.22,30.24
X1355062,X1355062,uid://A001/X2c0/X3c3a,Science Params,7.323634142976298e-05,36.22212,mJy,483.74,5.04
X8461990,X8461990,uid://A001/X2c0/X3c3b,Science Params,7.323634142976298e-05,36.22212,mJy,1040.3,20.4
X16762861,X16762861,uid://A001/X2c0/X3c3c,Science Params,7.323634142976298e-05,36.22212,mJy,1596.5720000000001,12.096
X27228737,X27228737,uid://A001/X2c0/X3c3d,Science Params,7.323634142976298e-05,36.22212,mJy,1894.94,20.16
X17756081,X17756081,uid://A001/X2c0/X3c3e,Science Params,7.323634142976298e-05,36.22212,mJy,483.74,5.04
X9339089,X9339089,uid://A001/X2c0/X3c3f,Science Params,7.323634142976298e-05,36.22212,mJy,1216.508,20.976
X9534651,X9534651,uid://A001/X2c0/X3c29,Science Params,0.02199940745963769,5.0,mJy,145.052,24.192
X7931199,X7931199,uid://A001/X2c0/X3c2a,Science Params,0.029331235769206845,5.0,mJy,1965.5,30.24
X14674908,X14674908,uid://A001/X2c0/X2b9e,Science Params,0.00014111328125,5.0,mJy,1784.06,30.24
X22455325,X22455325,uid://A001/X2c0/X2b9f,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X25370356,X25370356,uid://A001/X2c0/X2ba0,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X17236756,X17236756,uid://A001/X2c0/X2ba1,Science Params,0.00014111328125,5.0,mJy,1784.06,30.24
X19336441,X19336441,uid://A001/X2c0/X2ba2,Science Params,0.00014111328125,5.0,mJy,1784.06,30.24
X26613747,X26613747,uid://A001/X2c0/X2ba3,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X11250766,X11250766,uid://A001/X2c0/X2ba4,Science Params,0.00014111328125,5.0,mJy,1784.06,30.24
X28452836,X28452836,uid://A001/X2c0/X2ba5,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X11468577,X11468577,uid://A001/X2c0/X2ba6,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X8313154,X8313154,uid://A001/X2c0/X2ba7,Science Params,0.00014111328125,5.0,mJy,2025.98,30.24
X14883401,X14883401,uid://A001/X2c0/X2ba8,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X27162432,X27162432,uid://A001/X2c0/X2ba9,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X24820131,X24820131,uid://A001/X2c0/X2baa,Science Params,0.00014111328125,5.0,mJy,1753.82,30.24
X758468,X758468,uid://A001/X2c0/X2bab,Science Params,0.00014111328125,5.0,mJy,1784.06,30.24
X1318977,X1318977,uid://A001/X2c0/X2bac,Science Params,0.00014111328125,5.0,mJy,1784.06,30.24
X3285948,X3285948,uid://A001/X2c0/X280e,Science Params,0.0002416561839050039,4.2,mJy,1663.1,30.24
X15387497,X15387497,uid://A001/X2c0/X280f,Science Params,0.0002416561839050039,4.2,mJy,846.6199999999999,30.24
X24708859,X24708859,uid://A001/X2c0/X2810,Science Params,0.0002416561839050039,4.2,mJy,1481.66,30.24
X2663195,X2663195,uid://A001/X2c0/X2811,Science Params,0.0002416561839050039,4.2,mJy,755.9,30.24
X13730514,X13730514,uid://A001/X2c0/X2812,Science Params,0.0002416561839050039,4.2,mJy,1572.38,30.24
X22849945,X22849945,uid://A001/X2c0/X2813,Science Params,0.0002416561839050039,4.2,mJy,786.14,30.24
X813543,X813543,uid://A001/X2c0/X36a0,Science Params,0.007103239715655514,0.27499999999999974,mJy,2872.7,30.24
X16801830,X16801830,uid://A001/X2c0/X36a1,Science Params,0.006947180434693387,0.35,mJy,2388.86,30.24
X30594128,X30594128,uid://A001/X2c0/X36a2,Science Params,0.006947180434693387,0.35,mJy,2388.86,30.24
X6061621,X6061621,uid://A001/X2c0/X36a3,Science Params,0.007097513431990254,0.3,mJy,2358.62,30.24
X30741467,X30741467,uid://A001/X2c0/X36a4,Science Params,0.007097513431990254,0.35,mJy,2449.34,30.24
X33335686,X33335686,uid://A001/X2c0/X3b44,Science Params,0.027276411830327918,0.08000000000000015,mJy,2751.74,30.24
X16500201,X16500201,uid://A001/X2c0/X3b45,Science Params,7.5,0.019999999999999997,mJy,2388.86,30.24
X12174596,X12174596,uid://A001/X2c0/X3b46,Science Params,7.5,0.019999999999999997,mJy,1209.5,30.24
X16044178,X16044178,uid://A001/X2c0/X2503,Science Params,0.005571517777221702,1.5,mJy,1330.46,30.24
X28505027,X28505027,uid://A001/X2c0/X2504,Science Params,0.005571517777221702,1.5,mJy,665.18,30.24
X16441757,X16441757,uid://A001/X2c0/X2505,Science Params,0.011171926058426866,0.8000000000000022,mJy,2999.708,24.192
X11581352,X11581352,uid://A001/X2c0/X2506,Science Params,0.011171926058426866,0.8000000000000022,mJy,1511.9,30.24
X4368551,X4368551,uid://A001/X2c0/X2460,Science Params,0.0009765625000000002,5.0,mJy,907.1,30.24
X1558023,X1558023,uid://A001/X2c0/X2460,Science Params,0.0009765625000000002,5.0,mJy,151.1,30.24
X15475460,X15475460,uid://A001/X2c0/X2460,Science Params,0.0009765625000000002,5.0,mJy,755.9,30.24
X6561844,X6561844,uid://A001/X2c0/X2460,Science Params,0.0009765625000000002,5.0,mJy,453.5,30.24
X18340282,X18340282,uid://A001/X2c0/X2502,Science Params,7.0556640625e-05,6.0,mJy,2540.06,30.24
X17134955,X17134955,uid://A001/X2c0/X267e,Science Params,0.015299301988980078,0.3999999999999998,mJy,2721.5,30.24
X27320515,X27320515,uid://A001/X2c0/X267f,Science Params,0.015299301988980078,0.3999999999999998,mJy,1360.7,30.24
X15935184,X15935184,uid://A001/X2c0/X3640,Science Params,0.004610765515898093,1.1345037337431543,mJy,1693.34,30.24
X8072230,X8072230,uid://A001/X2c0/X3641,Science Params,0.004610765515898093,1.1345037337431543,mJy,1693.34,30.24
X12006464,X12006464,uid://A001/X2c0/X268d,Science Params,0.003310117897013284,0.3999999999999998,mJy,2630.7799999999997,30.24
X12571590,X12571590,uid://A001/X2c0/X268e,Science Params,0.003310117897013284,0.5,mJy,2509.82,30.24
X30472656,X30472656,uid://A001/X2c0/X3fc7,Science Params,0.00046624541133268726,15.979102304357028,mJy,2394.908,18.144
X7643022,X7643022,uid://A001/X2c0/X3fc8,Science Params,0.00046624541133268726,15.979102304357028,mJy,1894.94,20.16
X33361504,X33361504,uid://A001/X2c0/X3fc9,Science Params,0.00046624541133268726,15.979102304357028,mJy,405.40399999999994,4.608
X5203150,X5203150,uid://A001/X2c0/X3fca,Science Params,0.00046624541133268726,15.979102304357028,mJy,1098.9080000000001,10.176
X9418954,X9418954,uid://A001/X2c0/X316e,Science Params,0.021657496365613933,0.25,mJy,2298.14,30.24
X3595222,X3595222,uid://A001/X2c0/X27dc,Science Params,7.5,0.034999999999999996,mJy,1753.82,30.24
X24780534,X24780534,uid://A001/X2c0/X27dd,Science Params,7.5,0.049999999999999975,mJy,876.8599999999999,30.24
X2324129,X2324129,uid://A001/X2c0/X27de,Science Params,7.5,0.049999999999999975,mJy,907.0999999999999,30.24
X19767659,X19767659,uid://A001/X2c0/X27df,Science Params,7.5,0.034999999999999996,mJy,2116.7,30.24
X32504795,X32504795,uid://A001/X2c0/X27e0,Science Params,7.5,0.034999999999999996,mJy,2056.22,30.24
X31238999,X31238999,uid://A001/X2c0/X36f7,Science Params,0.0004882812500000001,2.46,mJy,2540.06,30.24
X9153739,X9153739,uid://A001/X2c0/X36f8,Science Params,0.0004882812500000001,2.46,mJy,2116.7,30.24
X6591544,X6591544,uid://A001/X2c0/X36f9,Science Params,0.0004882812500000001,2.46,mJy,1995.74,30.24
X29742355,X29742355,uid://A001/X2c0/X2673,Science Params,7.323745282478055e-05,3.0,mJy,2449.34,30.24
X5397014,X5397014,uid://A001/X2c0/X3565,Science Params,3.52783203125e-05,10.0,mJy,846.6199999999999,30.24
X30251609,X30251609,uid://A001/X2c0/X3566,Science Params,3.52783203125e-05,10.0,mJy,846.6199999999999,30.24
X9319351,X9319351,uid://A001/X2c0/X3567,Science Params,7.0556640625e-05,10.0,mJy,1300.22,30.24
X20189977,X20189977,uid://A001/X2c0/X3568,Science Params,7.0556640625e-05,10.0,mJy,1300.22,30.24
X10155609,X10155609,uid://A001/X2c0/X39d7,Science Params,0.017817238039571734,0.5,mJy,1088.54,30.24
X15953029,X15953029,uid://A001/X2c0/X39d8,Science Params,0.015351286789209353,0.6,mJy,846.6199999999999,30.24
X9291486,X9291486,uid://A001/X2c0/X39d9,Science Params,0.0037700081167485553,3.0,mJy,332.53999999999996,30.24
X1494532,X1494532,uid://A001/X2c0/X39da,Science Params,0.01828264805781072,0.5,mJy,997.8199999999999,30.24
X341925,X341925,uid://A001/X2c0/X39db,Science Params,0.026725006146315865,0.6,mJy,544.2199999999999,30.24
X20871184,X20871184,uid://A001/X2c0/X39dc,Science Params,0.044537138707637175,0.7,mJy,423.25999999999993,30.24
X24051051,X24051051,uid://A001/X2c0/X39dd,Science Params,0.05344082274092285,0.6,mJy,1390.94,30.24
X160306,X160306,uid://A001/X2c0/X39de,Science Params,0.026027874024618494,0.8000000000000018,mJy,362.78,30.24
X15137618,X15137618,uid://A001/X2c0/X39df,Science Params,0.043375370218919136,0.900000000000001,mJy,302.29999999999995,30.24
X11378485,X11378485,uid://A001/X2c0/X39e0,Science Params,0.05204679821053862,0.7000000000000038,mJy,846.6199999999999,30.24
X21855638,X21855638,uid://A001/X2c0/X39e1,Science Params,0.02280427615026925,1.6,mJy,120.86,30.24
X12209353,X12209353,uid://A001/X2c0/X39e2,Science Params,0.04133812702412082,1.8,mJy,120.86,30.24
X13560087,X13560087,uid://A001/X2c0/X39e3,Science Params,0.049602277623617824,1.4,mJy,211.57999999999998,30.24
X10085110,X10085110,uid://A001/X2c0/X39e4,Science Params,0.021953354143418778,0.5000000000000012,mJy,967.5799999999999,30.24
X26559168,X26559168,uid://A001/X2c0/X39e5,Science Params,0.039919897438941566,0.6,mJy,544.2199999999999,30.24
X23917717,X23917717,uid://A001/X2c0/X39e6,Science Params,0.04790052161221088,0.6,mJy,846.6199999999999,30.24
X28617519,X28617519,uid://A001/X2c0/X2a2b,Science Params,7.5,0.019999999999999997,mJy,2661.02,30.24
X18215207,X18215207,uid://A001/X2c0/X2a2c,Science Params,7.5,0.019999999999999997,mJy,1330.46,30.24
X5301136,X5301136,uid://A001/X2c0/X2a2d,Science Params,0.0013841341311510928,2.0,mJy,1602.6200000000001,30.24
X883558,X883558,uid://A001/X2c0/X283d,Science Params,0.0272409816443288,0.09999999999999995,mJy,2781.98,30.24
X22403447,X22403447,uid://A001/X2c0/X283e,Science Params,0.02861895643147331,0.24000000000000357,mJy,2872.7,30.24
X15330803,X15330803,uid://A001/X2c0/X283f,Science Params,0.037250161965929035,0.14000000000000065,mJy,2358.62,30.24
X10931346,X10931346,uid://A001/X2c0/X27e6,Science Params,0.005677260900272549,0.8000000000000015,mJy,1330.46,30.24
X1064534,X1064534,uid://A001/X2c0/X27e7,Science Params,0.005914091407863237,0.800000000000001,mJy,1269.98,30.24
X3640443,X3640443,uid://A001/X2c0/X27e8,Science Params,0.0061509219154539255,0.8000000000000012,mJy,1209.5,30.24
X2511517,X2511517,uid://A001/X2c0/X27e9,Science Params,0.0063877524230446115,0.8000000000000009,mJy,967.5799999999999,30.24
