targetId,targetId,SB_UID,specRef,fieldRef,paramRef
X22228916,X22228916,uid://A001/X2c0/X3941,X2925212,X17354516,X23870595
X12981702,X12981702,uid://A001/X2c0/X3941,X29368068,X1118787,X14668027
X19839123,X19839123,uid://A001/X2c0/X3941,X29368068,X18172920,X12821899
X14344365,X14344365,uid://A001/X2c0/X3941,X29368068,X18172920,X17977447
X33228678,X33228678,uid://A001/X2c0/X3941,X29368068,X3483795,X2495776
X22106375,X22106375,uid://A001/X2c0/X3941,X29368068,X6268306,X21426471
X24810371,X24810371,uid://A001/X2c0/X2a8b,X14246611,X8670087,X19301907
X32068821,X32068821,uid://A001/X2c0/X2a8b,X14246611,X24350682,X8804167
X15079770,X15079770,uid://A001/X2c0/X2a8b,X9070925,X22814397,X6463884
X19049509,X19049509,uid://A001/X2c0/X2a8b,X9070925,X10113181,X26615979
X33418811,X33418811,uid://A001/X2c0/X2a8b,X9070925,X10113181,X29195658
X1333594,X1333594,uid://A001/X2c0/X2a8b,X9070925,X16301140,X110774
X21908683,X21908683,uid://A001/X2c0/X2a8b,X9070925,X13040500,X21249105
X21804359,X21804359,uid://A001/X2c0/X2a8c,X18127514,X15126446,X22212296
X28832896,X28832896,uid://A001/X2c0/X2a8c,X18127514,X2547196,X9621633
X26413933,X26413933,uid://A001/X2c0/X2a8c,X13839403,X15801522,X29825992
X16451284,X16451284,uid://A001/X2c0/X2a8c,X13839403,X10478378,X7753386
X29159406,X29159406,uid://A001/X2c0/X2a8c,X13839403,X10478378,X16657929
X2291903,X2291903,uid://A001/X2c0/X2a8c,X13839403,X30094710,X14675740
X23261445,X23261445,uid://A001/X2c0/X2a8c,X13839403,X13193183,X9115025
X19131682,X19131682,uid://A001/X2c0/X379e,X25488014,X11486748,X19352095
X31173762,X31173762,uid://A001/X2c0/X379e,X25488014,X21455768,X2073139
X31849193,X31849193,uid://A001/X2c0/X379e,X29101391,X18083794,X18186791
X5295876,X5295876,uid://A001/X2c0/X379e,X29101391,X14418718,X25175805
X33496316,X33496316,uid://A001/X2c0/X379e,X29101391,X31274476,X22408083
X16674800,X16674800,uid://A001/X2c0/X379e,X29101391,X20048002,X28225087
X31980394,X31980394,uid://A001/X2c0/X379f,X11159863,X16538545,X19327273
X14655352,X14655352,uid://A001/X2c0/X379f,X11159863,X13812352,X6419193
X5157661,X5157661,uid://A001/X2c0/X379f,X15595206,X12955308,X21995723
X17580308,X17580308,uid://A001/X2c0/X379f,X15595206,X10877737,X26267790
X18151214,X18151214,uid://A001/X2c0/X379f,X15595206,X5281705,X3947307
X11954929,X11954929,uid://A001/X2c0/X379f,X15595206,X21589224,X32036413
X13656337,X13656337,uid://A001/X2c0/X3d36,X23739886,X23303444,X4326402
X16919286,X16919286,uid://A001/X2c0/X3d36,X23739886,X5862600,X21865904
X19078135,X19078135,uid://A001/X2c0/X3d36,X66578,X5132026,X28320030
X8957157,X8957157,uid://A001/X2c0/X3d36,X66578,X1002753,X14199158
X11269918,X11269918,uid://A001/X2c0/X3d36,X66578,X4518649,X1860965
X25370419,X25370419,uid://A001/X2c0/X3d36,X66578,X29920003,X3060350
X18866930,X18866930,uid://A001/X2c0/X3d37,X28751125,X23036229,X1606534
X13803427,X13803427,uid://A001/X2c0/X3d37,X28751125,X10192727,X22658659
X25244717,X25244717,uid://A001/X2c0/X3d37,X25734789,X16088942,X31453121
X19792964,X19792964,uid://A001/X2c0/X3d37,X25734789,X7675553,X15758552
X21557088,X21557088,uid://A001/X2c0/X3d37,X25734789,X16340276,X19029192
X28286324,X28286324,uid://A001/X2c0/X3d37,X25734789,X15244632,X24946621
X22123263,X22123263,uid://A001/X2c0/X3952,X28597546,X20233399,X17470773
X3252720,X3252720,uid://A001/X2c0/X3952,X28597546,X10126217,X33200218
X14073809,X14073809,uid://A001/X2c0/X3952,X2110308,X32417289,X32751789
X26680732,X26680732,uid://A001/X2c0/X3952,X2110308,X11187729,X2597222
X17306870,X17306870,uid://A001/X2c0/X3952,X2110308,X3556717,X11633559
X6407870,X6407870,uid://A001/X2c0/X3952,X2110308,X680910,X26622778
X30812845,X30812845,uid://A001/X2c0/X3953,X24715441,X1724774,X24444422
X25175886,X25175886,uid://A001/X2c0/X3953,X24715441,X7843576,X8716611
X29539204,X29539204,uid://A001/X2c0/X3953,X7274553,X30569491,X8796206
X8705509,X8705509,uid://A001/X2c0/X3953,X7274553,X10565761,X26773543
X923453,X923453,uid://A001/X2c0/X3953,X7274553,X25089514,X199141
X26905142,X26905142,uid://A001/X2c0/X3953,X7274553,X12415291,X4512728
X8277809,X8277809,uid://A001/X2c0/X3954,X25132373,X32710423,X16107964
X15124314,X15124314,uid://A001/X2c0/X3954,X25132373,X6159965,X20147137
X26556956,X26556956,uid://A001/X2c0/X3954,X13738122,X16965464,X27528141
X18841351,X18841351,uid://A001/X2c0/X3954,X13738122,X31453285,X17238027
X13620689,X13620689,uid://A001/X2c0/X3954,X13738122,X4275222,X2783313
X26692538,X26692538,uid://A001/X2c0/X3954,X13738122,X24462118,X28856230
X24535621,X24535621,uid://A001/X2c0/X3955,X33492691,X22858881,X22234096
X10987693,X10987693,uid://A001/X2c0/X3955,X33492691,X23812381,X3465261
X7133520,X7133520,uid://A001/X2c0/X3955,X5672318,X23604520,X24533852
X26458618,X26458618,uid://A001/X2c0/X3955,X5672318,X8262908,X13155132
X11457867,X11457867,uid://A001/X2c0/X3955,X5672318,X20222782,X31708913
X12286185,X12286185,uid://A001/X2c0/X3955,X5672318,X17804158,X31033967
X25516991,X25516991,uid://A001/X2c0/X3968,X12430235,X21096069,X18488374
X6365783,X6365783,uid://A001/X2c0/X3968,X12430235,X6738416,X20409969
X9760621,X9760621,uid://A001/X2c0/X3968,X19055921,X15253502,X33349704
X32343585,X32343585,uid://A001/X2c0/X3968,X19055921,X26323197,X21814321
X18193853,X18193853,uid://A001/X2c0/X3968,X19055921,X26323197,X20881482
X1438001,X1438001,uid://A001/X2c0/X3968,X19055921,X2581502,X127926
X8841320,X8841320,uid://A001/X2c0/X3968,X19055921,X32361284,X27868454
X29829867,X29829867,uid://A001/X2c0/X3969,X20732914,X16125151,X24684471
X12709908,X12709908,uid://A001/X2c0/X3969,X20732914,X2538251,X17091820
X22751894,X22751894,uid://A001/X2c0/X3969,X26672970,X21561079,X24016649
X4209906,X4209906,uid://A001/X2c0/X3969,X26672970,X425495,X22000177
X3388786,X3388786,uid://A001/X2c0/X3969,X26672970,X425495,X25732216
X25626916,X25626916,uid://A001/X2c0/X3969,X26672970,X3353574,X10244014
X24028012,X24028012,uid://A001/X2c0/X3969,X26672970,X5004607,X2186416
X6877075,X6877075,uid://A001/X2c0/X2c0b,X3249773,X14476709,X22052731
X16560624,X16560624,uid://A001/X2c0/X2c0b,X3249773,X12379011,X2022782
X4061529,X4061529,uid://A001/X2c0/X2c0b,X16127878,X7015787,X32742291
X30252234,X30252234,uid://A001/X2c0/X2c0b,X16127878,X27029818,X29994926
X23165126,X23165126,uid://A001/X2c0/X2c0b,X16127878,X27029818,X1585634
X2088166,X2088166,uid://A001/X2c0/X2c0b,X16127878,X33452736,X30421986
X14327101,X14327101,uid://A001/X2c0/X2c0b,X16127878,X8284920,X7105879
X28163284,X28163284,uid://A001/X2c0/X2c0c,X7624416,X18127497,X14268495
X6517415,X6517415,uid://A001/X2c0/X2c0c,X7624416,X6508833,X3706707
X19877950,X19877950,uid://A001/X2c0/X2c0c,X12875797,X28432709,X8378820
X4565522,X4565522,uid://A001/X2c0/X2c0c,X12875797,X28204202,X18628909
X1857496,X1857496,uid://A001/X2c0/X2c0c,X12875797,X28204202,X19108676
X32961625,X32961625,uid://A001/X2c0/X2c0c,X12875797,X11433666,X14592775
X15257443,X15257443,uid://A001/X2c0/X2c0c,X12875797,X27219893,X26674268
X22894232,X22894232,uid://A001/X2c0/X2c0d,X16608869,X18496528,X2538931
X24187800,X24187800,uid://A001/X2c0/X2c0d,X16608869,X4537386,X1369659
X8567638,X8567638,uid://A001/X2c0/X2c0d,X8079699,X4306864,X17720797
X15063457,X15063457,uid://A001/X2c0/X2c0d,X8079699,X22768477,X8537051
X24927715,X24927715,uid://A001/X2c0/X2c0d,X8079699,X22768477,X12993143
X7838182,X7838182,uid://A001/X2c0/X2c0d,X8079699,X25553103,X19800372
X24262180,X24262180,uid://A001/X2c0/X2c0d,X8079699,X8690851,X14882098
X24121704,X24121704,uid://A001/X2c0/X380d,X23812054,X12105946,X14641413
X14327440,X14327440,uid://A001/X2c0/X380d,X23812054,X16222055,X23983486
X11745101,X11745101,uid://A001/X2c0/X380d,X27526889,X16273809,X21053594
X25140198,X25140198,uid://A001/X2c0/X380d,X27526889,X22194098,X6122924
X1821104,X1821104,uid://A001/X2c0/X380d,X27526889,X22194098,X1426244
X27228484,X27228484,uid://A001/X2c0/X380d,X27526889,X4150255,X13572153
X22079054,X22079054,uid://A001/X2c0/X380d,X27668208,X609440,X14744194
X1384991,X1384991,uid://A001/X2c0/X380e,X16808060,X521157,X1176636
X19894193,X19894193,uid://A001/X2c0/X380e,X16808060,X19584418,X5943550
X3645545,X3645545,uid://A001/X2c0/X380e,X11554501,X31779799,X16075356
X30154083,X30154083,uid://A001/X2c0/X380e,X11554501,X26151371,X13849416
X32682048,X32682048,uid://A001/X2c0/X380e,X11554501,X26151371,X16762585
X32916961,X32916961,uid://A001/X2c0/X380e,X11554501,X23869587,X22104181
X13399312,X13399312,uid://A001/X2c0/X380e,X20803542,X26062924,X32587945
X6106467,X6106467,uid://A001/X2c0/X3a78,X33264935,X6057610,X10648254
X12056621,X12056621,uid://A001/X2c0/X3a78,X33264935,X33533188,X6456942
X8014820,X8014820,uid://A001/X2c0/X3a78,X21286270,X11785555,X9967008
X15422999,X15422999,uid://A001/X2c0/X3a78,X21286270,X20732114,X24417096
X16816723,X16816723,uid://A001/X2c0/X3a78,X21286270,X20732114,X14967446
X5277138,X5277138,uid://A001/X2c0/X3a78,X21286270,X11547814,X7048175
X6154480,X6154480,uid://A001/X2c0/X3a78,X21286270,X23094211,X21312105
X12546097,X12546097,uid://A001/X2c0/X3a79,X15020197,X5860344,X22985234
X9708447,X9708447,uid://A001/X2c0/X3a79,X15020197,X22644378,X5362172
X33182063,X33182063,uid://A001/X2c0/X3a79,X15858908,X11996680,X11458373
X27623259,X27623259,uid://A001/X2c0/X3a79,X15858908,X29088007,X27852530
X2496761,X2496761,uid://A001/X2c0/X3a79,X15858908,X29088007,X21145627
X31937629,X31937629,uid://A001/X2c0/X3a79,X15858908,X15909659,X6437519
X33069996,X33069996,uid://A001/X2c0/X3a79,X15858908,X8801011,X17512616
X31806456,X31806456,uid://A001/X2c0/X3a76,X16570219,X7881903,X7511137
X24787052,X24787052,uid://A001/X2c0/X3a76,X16570219,X16180752,X26033652
X13503189,X13503189,uid://A001/X2c0/X3a76,X5232905,X30380870,X4066591
X28462225,X28462225,uid://A001/X2c0/X3a76,X5232905,X18916115,X29087149
X14295957,X14295957,uid://A001/X2c0/X3a76,X5232905,X18916115,X1618861
X15850448,X15850448,uid://A001/X2c0/X3a76,X5232905,X28568228,X11702927
X19490669,X19490669,uid://A001/X2c0/X3a76,X2060406,X11491620,X10561934
X11039225,X11039225,uid://A001/X2c0/X2369,X21935857,X20059047,X2583828
X1767347,X1767347,uid://A001/X2c0/X2369,X21935857,X1657163,X9397515
X22936013,X22936013,uid://A001/X2c0/X2369,X13512969,X18081268,X30345206
X5974334,X5974334,uid://A001/X2c0/X2369,X13512969,X23865987,X22107903
X8166773,X8166773,uid://A001/X2c0/X2369,X13512969,X11340354,X16513360
X2464128,X2464128,uid://A001/X2c0/X2369,X13512969,X1748970,X22989292
X1999398,X1999398,uid://A001/X2c0/X2ad4,X18441998,X31867545,X32143141
X9763109,X9763109,uid://A001/X2c0/X2ad4,X18441998,X3877697,X29331229
X25864574,X25864574,uid://A001/X2c0/X2ad4,X12493924,X27927962,X13881022
X20883995,X20883995,uid://A001/X2c0/X2ad4,X12493924,X1019435,X21823921
X28854524,X28854524,uid://A001/X2c0/X2ad4,X12493924,X5252395,X23961774
X30433652,X30433652,uid://A001/X2c0/X2ad4,X12493924,X27453773,X21118146
X5111971,X5111971,uid://A001/X2c0/X37a5,X7712473,X20326220,X32557591
X2827016,X2827016,uid://A001/X2c0/X37a5,X7712473,X18527277,X29987212
X33121389,X33121389,uid://A001/X2c0/X37a5,X11129026,X1443411,X31703803
X32052350,X32052350,uid://A001/X2c0/X37a5,X11129026,X13805402,X23400653
X9696201,X9696201,uid://A001/X2c0/X37a5,X11129026,X20202712,X21680715
X32556610,X32556610,uid://A001/X2c0/X37a5,X22754952,X18577043,X4932351
X21684536,X21684536,uid://A001/X2c0/X37a6,X15606530,X15555677,X32102356
X27822563,X27822563,uid://A001/X2c0/X37a6,X15606530,X18073572,X9214940
X13792018,X13792018,uid://A001/X2c0/X37a6,X1758842,X12067399,X4273133
X3145826,X3145826,uid://A001/X2c0/X37a6,X1758842,X6316973,X7114101
X17607660,X17607660,uid://A001/X2c0/X37a6,X1758842,X4143693,X20623634
X26950396,X26950396,uid://A001/X2c0/X37a6,X5359394,X29869823,X1049916
X29021741,X29021741,uid://A001/X2c0/X3995,X21178585,X22990914,X2930761
X30652974,X30652974,uid://A001/X2c0/X3995,X21178585,X9377180,X2540043
X33197217,X33197217,uid://A001/X2c0/X3995,X32221761,X28978534,X20772849
X26594502,X26594502,uid://A001/X2c0/X3995,X32221761,X1419065,X17239071
X16067395,X16067395,uid://A001/X2c0/X3995,X32221761,X1419065,X22014881
X21932867,X21932867,uid://A001/X2c0/X3995,X32221761,X22173942,X33414002
X8434015,X8434015,uid://A001/X2c0/X3995,X32221761,X27344538,X16586184
X20763506,X20763506,uid://A001/X2c0/X3996,X31332977,X7583774,X1971178
X4513898,X4513898,uid://A001/X2c0/X3996,X31332977,X24105475,X4432458
X26255652,X26255652,uid://A001/X2c0/X3996,X31356125,X24044878,X16324452
X983808,X983808,uid://A001/X2c0/X3996,X31356125,X15141179,X27324240
X21427970,X21427970,uid://A001/X2c0/X3996,X31356125,X15141179,X24745131
X24957429,X24957429,uid://A001/X2c0/X3996,X31356125,X11249516,X12087212
X7265152,X7265152,uid://A001/X2c0/X3996,X31356125,X164254,X17848324
X13374919,X13374919,uid://A001/X2c0/X3997,X23634073,X14271461,X12164586
X19112782,X19112782,uid://A001/X2c0/X3997,X23634073,X10492512,X26199651
X33097763,X33097763,uid://A001/X2c0/X3997,X29619179,X13771524,X3596436
X4371170,X4371170,uid://A001/X2c0/X3997,X29619179,X16077718,X18900862
X7262270,X7262270,uid://A001/X2c0/X3997,X29619179,X16077718,X31450028
X12179904,X12179904,uid://A001/X2c0/X3997,X29619179,X28440237,X23953171
X16493572,X16493572,uid://A001/X2c0/X3997,X29619179,X15420957,X33199980
X9352443,X9352443,uid://A001/X2c0/X3998,X26510026,X3035169,X22368248
X13928061,X13928061,uid://A001/X2c0/X3998,X26510026,X29364700,X32546789
X24678429,X24678429,uid://A001/X2c0/X3998,X31272197,X3623039,X24109415
X27843043,X27843043,uid://A001/X2c0/X3998,X31272197,X13270101,X13844034
X13260213,X13260213,uid://A001/X2c0/X3998,X31272197,X13270101,X3821107
X33202587,X33202587,uid://A001/X2c0/X3998,X31272197,X24051281,X32493748
X23791669,X23791669,uid://A001/X2c0/X3998,X31272197,X29423003,X19157743
X32637899,X32637899,uid://A001/X2c0/X3999,X31094706,X1539212,X8351734
X15546111,X15546111,uid://A001/X2c0/X3999,X31094706,X19314638,X33154829
X29805443,X29805443,uid://A001/X2c0/X3999,X32993281,X24158888,X30639047
X20121587,X20121587,uid://A001/X2c0/X3999,X32993281,X5387634,X19492364
X25927314,X25927314,uid://A001/X2c0/X3999,X32993281,X5387634,X13072004
X3707602,X3707602,uid://A001/X2c0/X3999,X32993281,X27469455,X26209109
X7360182,X7360182,uid://A001/X2c0/X3999,X32993281,X23969463,X31908782
X12024405,X12024405,uid://A001/X2c0/X399a,X13730281,X12670223,X21191656
X3366147,X3366147,uid://A001/X2c0/X399a,X13730281,X5063212,X25341974
X12615079,X12615079,uid://A001/X2c0/X399a,X9064076,X4562652,X17057989
X14408785,X14408785,uid://A001/X2c0/X399a,X9064076,X19987375,X602413
X13566257,X13566257,uid://A001/X2c0/X399a,X9064076,X19987375,X8551729
X1972011,X1972011,uid://A001/X2c0/X399a,X9064076,X27008170,X9071505
X11280462,X11280462,uid://A001/X2c0/X399a,X9064076,X19057307,X12494954
X21400893,X21400893,uid://A001/X2c0/X396b,X30983985,X1358863,X27418465
X27147914,X27147914,uid://A001/X2c0/X396b,X30983985,X17931784,X19198495
X23208901,X23208901,uid://A001/X2c0/X396b,X1733853,X16340374,X22361276
X20767329,X20767329,uid://A001/X2c0/X396b,X1733853,X11221317,X5278061
X22945334,X22945334,uid://A001/X2c0/X396b,X1733853,X11221317,X16310963
X31486746,X31486746,uid://A001/X2c0/X396b,X1733853,X4929126,X9822855
X15583186,X15583186,uid://A001/X2c0/X396b,X1733853,X33141191,X4197978
X21763881,X21763881,uid://A001/X2c0/X396d,X15773398,X3059865,X30495922
X32932375,X32932375,uid://A001/X2c0/X396d,X15773398,X4575839,X14458370
X10007538,X10007538,uid://A001/X2c0/X396d,X9454012,X27058560,X26205091
X25879295,X25879295,uid://A001/X2c0/X396d,X9454012,X10534840,X3576480
X31802949,X31802949,uid://A001/X2c0/X396d,X9454012,X2443557,X4899447
X19422662,X19422662,uid://A001/X2c0/X396d,X9454012,X31425537,X30533667
X20255880,X20255880,uid://A001/X2c0/X396e,X15960658,X10802030,X28404180
X32061443,X32061443,uid://A001/X2c0/X396e,X15960658,X24600239,X22417055
X30383536,X30383536,uid://A001/X2c0/X396e,X3118967,X7933726,X29092825
X29998399,X29998399,uid://A001/X2c0/X396e,X3118967,X15075025,X19714644
X13776046,X13776046,uid://A001/X2c0/X396e,X3118967,X27789487,X20273665
X259559,X259559,uid://A001/X2c0/X396e,X3118967,X11283995,X16780882
X5013450,X5013450,uid://A001/X2c0/X396f,X27326838,X9241892,X7296154
X10640815,X10640815,uid://A001/X2c0/X396f,X27326838,X15197654,X13515735
X20540539,X20540539,uid://A001/X2c0/X396f,X29704652,X20149453,X15715302
X16620008,X16620008,uid://A001/X2c0/X396f,X29704652,X28468451,X24128200
X28592006,X28592006,uid://A001/X2c0/X396f,X29704652,X3473537,X15239153
X30313008,X30313008,uid://A001/X2c0/X396f,X29704652,X31215603,X9099706
X6987675,X6987675,uid://A001/X2c0/X3970,X2840456,X4051224,X5084238
X5782773,X5782773,uid://A001/X2c0/X3970,X2840456,X5035405,X19086202
X31971471,X31971471,uid://A001/X2c0/X3970,X4855803,X12184275,X4378952
X978119,X978119,uid://A001/X2c0/X3970,X4855803,X28625240,X18047139
X2333640,X2333640,uid://A001/X2c0/X3970,X4855803,X30000879,X28131846
X3806119,X3806119,uid://A001/X2c0/X3970,X4855803,X15001292,X23782673
X10431405,X10431405,uid://A001/X2c0/X3971,X25821478,X3240868,X4758221
X19767790,X19767790,uid://A001/X2c0/X3971,X25821478,X23599283,X16147338
X2985124,X2985124,uid://A001/X2c0/X3971,X13184378,X4174766,X20631622
X32314346,X32314346,uid://A001/X2c0/X3971,X13184378,X23440313,X13005201
X14678045,X14678045,uid://A001/X2c0/X3971,X13184378,X33483432,X18970318
X20983146,X20983146,uid://A001/X2c0/X3971,X13184378,X22969786,X21670897
X3285647,X3285647,uid://A001/X2c0/X3972,X4387423,X443408,X21451956
X14085848,X14085848,uid://A001/X2c0/X3972,X4387423,X7040341,X24513534
X6718962,X6718962,uid://A001/X2c0/X3972,X4454258,X16323422,X28354635
X15347122,X15347122,uid://A001/X2c0/X3972,X4454258,X2688142,X32058727
X33454995,X33454995,uid://A001/X2c0/X3972,X4454258,X12986938,X26060509
X6071685,X6071685,uid://A001/X2c0/X3972,X4454258,X17341435,X17889275
X6426419,X6426419,uid://A001/X2c0/X3973,X21589063,X5071380,X4357947
X13949716,X13949716,uid://A001/X2c0/X3973,X21589063,X8369972,X5072631
X13438000,X13438000,uid://A001/X2c0/X3973,X18378566,X32051900,X27337379
X31639925,X31639925,uid://A001/X2c0/X3973,X18378566,X5765650,X32088226
X28338264,X28338264,uid://A001/X2c0/X3973,X18378566,X30026384,X30745208
X11980079,X11980079,uid://A001/X2c0/X3973,X18378566,X6728937,X6385065
X5622872,X5622872,uid://A001/X2c0/X3974,X1406974,X29016822,X6095452
X8558617,X8558617,uid://A001/X2c0/X3974,X1406974,X26802927,X9724696
X13869925,X13869925,uid://A001/X2c0/X3974,X15365832,X7894811,X18837029
X13946840,X13946840,uid://A001/X2c0/X3974,X15365832,X12179209,X16155582
X24719186,X24719186,uid://A001/X2c0/X3974,X15365832,X2626810,X2831130
X24617708,X24617708,uid://A001/X2c0/X3974,X15365832,X23521217,X30038076
X8120525,X8120525,uid://A001/X2c0/X3105,X4492252,X8395579,X30397509
X30978853,X30978853,uid://A001/X2c0/X3105,X4492252,X19079974,X24223895
X8330875,X8330875,uid://A001/X2c0/X3105,X27935865,X24451089,X28856229
X30034796,X30034796,uid://A001/X2c0/X3105,X27935865,X12252039,X10822621
X24275659,X24275659,uid://A001/X2c0/X3105,X27935865,X2389205,X15145255
X13675774,X13675774,uid://A001/X2c0/X3105,X27935865,X1355723,X26249234
X16006326,X16006326,uid://A001/X2c0/X3106,X23711244,X2969682,X28712203
X13474279,X13474279,uid://A001/X2c0/X3106,X23711244,X14728655,X20277200
X20149626,X20149626,uid://A001/X2c0/X3106,X23452877,X32579364,X7382835
X24926699,X24926699,uid://A001/X2c0/X3106,X23452877,X10622627,X32269074
X30992099,X30992099,uid://A001/X2c0/X3106,X23452877,X17051576,X19590238
X8341779,X8341779,uid://A001/X2c0/X3106,X23452877,X4117362,X22061866
X30658930,X30658930,uid://A001/X2c0/X3107,X7163017,X31517874,X5290602
X9630322,X9630322,uid://A001/X2c0/X3107,X7163017,X8996602,X11019652
X8468988,X8468988,uid://A001/X2c0/X3107,X386615,X29018988,X24901522
X28000896,X28000896,uid://A001/X2c0/X3107,X386615,X22970889,X6629832
X17721092,X17721092,uid://A001/X2c0/X3107,X386615,X2275017,X26371319
X23581064,X23581064,uid://A001/X2c0/X3107,X386615,X15676029,X50229
X16705953,X16705953,uid://A001/X2c0/X3108,X4919669,X21460896,X29632261
X30790539,X30790539,uid://A001/X2c0/X3108,X4919669,X1345446,X23021768
X21985479,X21985479,uid://A001/X2c0/X3108,X8545268,X19436804,X18658035
X26250566,X26250566,uid://A001/X2c0/X3108,X8545268,X31301995,X6395633
X16703619,X16703619,uid://A001/X2c0/X3108,X8545268,X14289627,X15890641
X5027706,X5027706,uid://A001/X2c0/X3108,X8545268,X30081656,X4084075
X19049018,X19049018,uid://A001/X2c0/X3109,X28063050,X835651,X21011429
X16276832,X16276832,uid://A001/X2c0/X3109,X28063050,X17190452,X19111459
X1219716,X1219716,uid://A001/X2c0/X3109,X31572755,X21573773,X31076117
X10584440,X10584440,uid://A001/X2c0/X3109,X31572755,X593577,X10341625
X3148260,X3148260,uid://A001/X2c0/X3109,X31572755,X2042561,X3905189
X17670048,X17670048,uid://A001/X2c0/X3109,X31572755,X2368081,X29120558
X14183548,X14183548,uid://A001/X2c0/X310a,X5889841,X24183912,X31875833
X31945684,X31945684,uid://A001/X2c0/X310a,X5889841,X13334232,X15180844
X10111815,X10111815,uid://A001/X2c0/X310a,X29642690,X17828951,X456252
X20450188,X20450188,uid://A001/X2c0/X310a,X29642690,X28384828,X7476621
X24081663,X24081663,uid://A001/X2c0/X310a,X29642690,X16252582,X19927591
X7446915,X7446915,uid://A001/X2c0/X310a,X29642690,X33508199,X16106955
X6195619,X6195619,uid://A001/X2c0/X310b,X21765295,X7519021,X14058184
X19745973,X19745973,uid://A001/X2c0/X310b,X21765295,X10987670,X16492079
X23785993,X23785993,uid://A001/X2c0/X310b,X3694819,X24497927,X21930527
