TARG_ID,TARG_ID,OBSPROJECT_UID,SG_ID,tarType,solarSystem,sourceName,RA,DEC,isMosaic,centerVel,centerVel_units,centerVel_refsys,centerVel_doppler,lineWidth
uid://A001/X1ee/X40b_01_1,uid://A001/X1ee/X40b_01_1,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_01,F_MultiplePoints,Unspecified,IRAS16293_A,248.09529166666667,-24.476777777777777,False,3.8,km/s,lsrk,RADIO,0.006730601352855463
uid://A001/X1ee/X40b_01_2,uid://A001/X1ee/X40b_01_2,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_01,F_MultiplePoints,Unspecified,IRAS16293_B,248.09425,-24.475666666666665,False,2.7,km/s,lsrk,RADIO,0.0013461252098249906
uid://A001/X1ee/X40b_02_1,uid://A001/X1ee/X40b_02_1,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_02,F_MultiplePoints,Unspecified,IRAS16293_A,248.09529166666667,-24.476777777777777,False,3.8,km/s,lsrk,RADIO,0.007754008055786042
uid://A001/X1ee/X40b_02_2,uid://A001/X1ee/X40b_02_2,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_02,F_MultiplePoints,Unspecified,IRAS16293_B,248.09425,-24.475666666666665,False,2.7,km/s,lsrk,RADIO,0.0015508073014384336
uid://A001/X1ee/X40b_03_1,uid://A001/X1ee/X40b_03_1,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_03,F_MultiplePoints,Unspecified,IRAS16293_A,248.09529166666667,-24.476777777777777,False,3.8,km/s,lsrk,RADIO,0.008156443699197633
uid://A001/X1ee/X40b_03_2,uid://A001/X1ee/X40b_03_2,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_03,F_MultiplePoints,Unspecified,IRAS16293_B,248.09425,-24.475666666666665,False,2.7,km/s,lsrk,RADIO,0.0016312947254482728
uid://A001/X1ee/X40b_04_1,uid://A001/X1ee/X40b_04_1,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_04,F_MultiplePoints,Unspecified,IRAS16293_A,248.09529166666667,-24.476777777777777,False,3.8,km/s,lsrk,RADIO,0.01012937259381035
uid://A001/X1ee/X40b_04_2,uid://A001/X1ee/X40b_04_2,uid://A001/X1ee/X40b,uid://A001/X1ee/X40b_04,F_MultiplePoints,Unspecified,IRAS16293_B,248.09425,-24.475666666666665,False,2.7,km/s,lsrk,RADIO,0.0020258819522053005
uid://A001/X1ee/X699_01_1,uid://A001/X1ee/X699_01_1,uid://A001/X1ee/X699,uid://A001/X1ee/X699_01,F_SingleRectangle,Unspecified,OMC_2,83.8633165307277,-5.161740454791075,True,0.0,km/s,lsrk,RADIO,0.0001553965043376775
uid://A001/X1ee/X699_02_1,uid://A001/X1ee/X699_02_1,uid://A001/X1ee/X699,uid://A001/X1ee/X699_02,F_SingleRectangle,Unspecified,OMC-1,83.80916666666667,-5.372638888888889,True,0.0,km/s,lsrk,RADIO,0.0001553965043376775
uid://A001/X198/X60_01_1,uid://A001/X198/X60_01_1,uid://A001/X198/X60,uid://A001/X198/X60_01,F_MultiplePoints,Unspecified,PACSMS10,149.90456,2.283949,False,0.0,km/s,lsrk,RADIO,0.14741264771910972
uid://A001/X198/X60_02_1,uid://A001/X198/X60_02_1,uid://A001/X198/X60,uid://A001/X198/X60_02,F_MultiplePoints,Unspecified,PACSMS28,149.77675,2.4350281,False,0.0,km/s,lsrk,RADIO,0.11500756299879966
uid://A001/X198/X60_03_1,uid://A001/X198/X60_03_1,uid://A001/X198/X60,uid://A001/X198/X60_03,F_MultiplePoints,Unspecified,PACSMS03,150.48624,1.758205,False,0.0,km/s,lsrk,RADIO,0.13875553821888467
uid://A001/X198/X60_04_1,uid://A001/X198/X60_04_1,uid://A001/X198/X60,uid://A001/X198/X60_04,F_MultiplePoints,Unspecified,PACSMS02,150.11175,2.4804166666666667,False,0.0,km/s,lsrk,RADIO,0.3451027443792464
uid://A001/X1ee/X44b_01_1,uid://A001/X1ee/X44b_01_1,uid://A001/X1ee/X44b,uid://A001/X1ee/X44b_01,F_MultiplePoints,Unspecified,IRDC18310-4-1,278.414125,-8.352819444444444,False,86.5,km/s,lsrk,RADIO,0.0007471835732441939
uid://A001/X1ee/X44b_01_2,uid://A001/X1ee/X44b_01_2,uid://A001/X1ee/X44b,uid://A001/X1ee/X44b_01,F_MultiplePoints,Unspecified,IRDC18310-4-2,278.41404166666666,-8.352666666666666,False,86.5,km/s,lsrk,RADIO,0.0007471835732441941
uid://A001/X1ed/Xc65_01_1,uid://A001/X1ed/Xc65_01_1,uid://A001/X1ed/Xc65,uid://A001/X1ed/Xc65_01,F_MultiplePoints,Unspecified,3c298,214.78407833,6.476321388888889,False,213405.3394479442,km/s,hel,RELATIVISTIC,0.09464797959053828
uid://A001/X1ed/Xc65_02_1,uid://A001/X1ed/Xc65_02_1,uid://A001/X1ed/Xc65,uid://A001/X1ed/Xc65_02,F_MultiplePoints,Unspecified,3c298,214.78407833,6.47632139,False,213405.3394479442,km/s,hel,RELATIVISTIC,0.22078903574827155
uid://A001/X1ed/Xc65_03_1,uid://A001/X1ed/Xc65_03_1,uid://A001/X1ed/Xc65,uid://A001/X1ed/Xc65_03,F_MultiplePoints,Unspecified,3c298,214.78407833,6.47632139,False,213405.3394479442,km/s,hel,RELATIVISTIC,0.22078903574827155
uid://A001/X1ee/Xac0_01_1,uid://A001/X1ee/Xac0_01_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_01,F_SingleRectangle,Unspecified,NGC_3627,170.0626083,12.991288888888889,True,727.0,km/s,hel,RELATIVISTIC,0.00383572044985781
uid://A001/X1ee/Xac0_02_1,uid://A001/X1ee/Xac0_02_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_02,F_SingleRectangle,Unspecified,NGC_4321,185.7287458,15.8223806,True,1569.778946327469,km/s,hel,RELATIVISTIC,0.003824952419550701
uid://A001/X1ee/Xac0_03_1,uid://A001/X1ee/Xac0_03_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_03,F_SingleRectangle,Unspecified,NGC_3627,170.062608,12.991289,True,702.0,km/s,hel,RELATIVISTIC,0.007306615819658671
uid://A001/X1ee/Xac0_04_1,uid://A001/X1ee/Xac0_04_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_04,F_SingleRectangle,Unspecified,NGC_4321,185.728746,15.822381,True,1570.0,km/s,hel,RELATIVISTIC,0.007285490987728409
uid://A001/X1ee/Xac0_05_1,uid://A001/X1ee/Xac0_05_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_05,F_SingleRectangle,Unspecified,NGC_3627,170.062608,12.991289,True,702.0,km/s,hel,RELATIVISTIC,0.01095959147801507
uid://A001/X1ee/Xac0_06_1,uid://A001/X1ee/Xac0_06_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_06,F_SingleRectangle,Unspecified,NGC_4321,185.7287458,15.8223806,True,1569.778946327469,km/s,hel,RELATIVISTIC,0.010927913248699529
uid://A001/X1ee/Xac0_07_1,uid://A001/X1ee/Xac0_07_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_07,F_SingleRectangle,Unspecified,NGC_3351,160.9905542,11.7036111,True,776.9520269463602,km/s,hel,RELATIVISTIC,0.0038350813835629953
uid://A001/X1ee/Xac0_08_1,uid://A001/X1ee/Xac0_08_1,uid://A001/X1ee/Xac0,uid://A001/X1ee/Xac0_08,F_SingleRectangle,Unspecified,NGC_3351,160.9905542,11.7036111,True,776.9520269463602,km/s,hel,RELATIVISTIC,0.010956851762930401
uid://A001/X199/X2f_01_1,uid://A001/X199/X2f_01_1,uid://A001/X199/X2f,uid://A001/X199/X2f_01,F_MultiplePoints,Unspecified,Gomez_Nebula,272.30581375,-32.18058194444444,False,2.5,km/s,lsr,RADIO,0.003458864041095347
uid://A001/X199/X2f_02_1,uid://A001/X199/X2f_02_1,uid://A001/X199/X2f,uid://A001/X199/X2f_02,F_MultiplePoints,Unspecified,Gomez_nebula,272.3054,-32.18,False,2.5,km/s,lsrk,RADIO,0.002306876688539593
uid://A001/X1ed/X2ff_01_1,uid://A001/X1ed/X2ff_01_1,uid://A001/X1ed/X2ff,uid://A001/X1ed/X2ff_01,F_MultiplePoints,Unspecified,LBQS_0109+0213,18.0704,2.4964,False,250737.0,km/s,hel,RELATIVISTIC,0.05164685671830453
uid://A001/X1ed/X2ff_02_1,uid://A001/X1ed/X2ff_02_1,uid://A001/X1ed/X2ff,uid://A001/X1ed/X2ff_02,F_MultiplePoints,Unspecified,2QZj002830.4-281706,7.12683,-28.28467,False,252055.0,km/s,hel,RELATIVISTIC,0.06778321139239199
uid://A001/X1ed/X2ff_03_1,uid://A001/X1ed/X2ff_03_1,uid://A001/X1ed/X2ff,uid://A001/X1ed/X2ff_03,F_MultiplePoints,Unspecified,HB89_0329-385,52.7765417,-38.4013889,False,253072.52625832192,km/s,hel,RELATIVISTIC,0.06706112007412746
uid://A001/X1ee/Xb0e_01_1,uid://A001/X1ee/Xb0e_01_1,uid://A001/X1ee/Xb0e,uid://A001/X1ee/Xb0e_01,F_MultiplePoints,Neptune,Neptune,0.0,0.0,False,0.0,km/s,lsrk,RADIO,0.008277520814082657
uid://A001/X1ed/Xafd_01_1,uid://A001/X1ed/Xafd_01_1,uid://A001/X1ed/Xafd,uid://A001/X1ed/Xafd_01,F_MultiplePoints,Unspecified,A611_Ring,120.24108333333334,36.23704166666667,False,195878.2611195841,km/s,lsrk,RADIO,0.12391972895678438
uid://A001/X1ee/Xbcc_01_1,uid://A001/X1ee/Xbcc_01_1,uid://A001/X1ee/Xbcc,uid://A001/X1ee/Xbcc_01,F_SingleRectangle,Unspecified,NGC_4402,186.531525,13.1127944,True,230.7513192121312,km/s,hel,RELATIVISTIC,0.007684003255372522
uid://A001/X1ee/Xbcc_02_1,uid://A001/X1ee/Xbcc_02_1,uid://A001/X1ee/Xbcc,uid://A001/X1ee/Xbcc_02,F_SingleRectangle,Unspecified,NGC_4402,186.531525,13.1127944,True,230.7513192121312,km/s,hel,RELATIVISTIC,0.011525637911558025
uid://A001/X1ac/Xf_01_1,uid://A001/X1ac/Xf_01_1,uid://A001/X1ac/Xf,uid://A001/X1ac/Xf_01,F_MultiplePoints,Unspecified,HH111,87.942725,2.808236111111111,False,8.5,km/s,lsrk,RADIO,0.0
uid://A001/X1ac/Xf_01_2,uid://A001/X1ac/Xf_01_2,uid://A001/X1ac/Xf,uid://A001/X1ac/Xf_01,F_MultiplePoints,Unspecified,HH_212,85.96421125,-1.0481019444444444,False,1.7,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X19e_01_1,uid://A001/X1ed/X19e_01_1,uid://A001/X1ed/X19e,uid://A001/X1ed/X19e_01,F_MultiplePoints,Unspecified,HD_163296,269.088700127,-21.956075002,False,-4.0,km/s,hel,RELATIVISTIC,0.0032103848504879125
uid://A001/X1ed/X9fd_01_1,uid://A001/X1ed/X9fd_01_1,uid://A001/X1ed/X9fd,uid://A001/X1ed/X9fd_01,F_MultiplePoints,Unspecified,GRB050915A,81.68668333333333,-28.01646388888889,False,757665.4791034,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/X9fd_02_1,uid://A001/X1ed/X9fd_02_1,uid://A001/X1ed/X9fd,uid://A001/X1ed/X9fd_02,F_MultiplePoints,Unspecified,GRB060814,221.33870833333333,20.586305555555555,False,576470.9174882,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/X9fd_03_1,uid://A001/X1ed/X9fd_03_1,uid://A001/X1ed/X9fd,uid://A001/X1ed/X9fd_03,F_MultiplePoints,Unspecified,GRB070306,148.097125,10.482055555555556,False,448459.53792220034,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/X9fd_04_1,uid://A001/X1ed/X9fd_04_1,uid://A001/X1ed/X9fd,uid://A001/X1ed/X9fd_04,F_MultiplePoints,Unspecified,GRB071021,340.64295833333335,23.71847222222222,False,735091.1070160005,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/X9fd_05_1,uid://A001/X1ed/X9fd_05_1,uid://A001/X1ed/X9fd,uid://A001/X1ed/X9fd_05,F_MultiplePoints,Unspecified,GRB080207,207.512375,7.502027777777778,False,625307.1088964002,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/X9fd_06_1,uid://A001/X1ed/X9fd_06_1,uid://A001/X1ed/X9fd,uid://A001/X1ed/X9fd_06,F_MultiplePoints,Unspecified,GRB081221,15.792375,-24.54775,False,677530.95508,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ee/X1c6_01_1,uid://A001/X1ee/X1c6_01_1,uid://A001/X1ee/X1c6,uid://A001/X1ee/X1c6_01,F_MultiplePoints,Unspecified,W2246-0526,341.52916666666664,-5.442777777777778,False,1380544.26909,km/s,lsrk,OPTICAL,0.6786271594353622
uid://A001/X1ed/Xc5f_01_1,uid://A001/X1ed/Xc5f_01_1,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID12454,150.409317,1.87462,False,182243.8352182,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_2,uid://A001/X1ed/Xc5f_01_2,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID36121,150.387207,1.93637,False,226073.4925778,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_3,uid://A001/X1ed/Xc5f_01_3,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID2439,149.9402161,1.95147,False,477359.53087340004,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_4,uid://A001/X1ed/Xc5f_01_4,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID36747,150.436554,2.0761499,False,442433.70951640006,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_5,uid://A001/X1ed/Xc5f_01_5,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID15080,150.497467,2.1255,False,265795.99326280004,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_6,uid://A001/X1ed/Xc5f_01_6,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID47261,150.0985718,2.1747401,False,459851.6513261999,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_7,uid://A001/X1ed/Xc5f_01_7,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID37446,149.8396149,2.23524,False,480387.43469919986,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_8,uid://A001/X1ed/Xc5f_01_8,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID15866,149.8505859,2.19801,False,294156.35978960013,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_9,uid://A001/X1ed/Xc5f_01_9,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID45067,150.631546,2.4479699,False,234977.32858040006,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_10,uid://A001/X1ed/Xc5f_01_10,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID41222,149.9861145,2.4593999,False,221606.5849536,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_11,uid://A001/X1ed/Xc5f_01_11,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID5204,149.8389587,2.3775899,False,357952.1948519999,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_12,uid://A001/X1ed/Xc5f_01_12,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID30764,149.388916,2.4137101,False,396955.1936378001,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_13,uid://A001/X1ed/Xc5f_01_13,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID39321,150.6967621,2.7288401,False,243851.18533720003,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_14,uid://A001/X1ed/Xc5f_01_14,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID45630,150.4103546,2.6265099,False,342512.88326500007,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_15,uid://A001/X1ed/Xc5f_01_15,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID32418,150.4644012,2.63797,False,433679.7697428002,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/Xc5f_01_16,uid://A001/X1ed/Xc5f_01_16,uid://A001/X1ed/Xc5f,uid://A001/X1ed/Xc5f_01,F_MultiplePoints,Unspecified,ID20894,149.8906097,2.6522801,False,152924.1328258,km/s,lsrk,OPTICAL,0.0
uid://A001/X1ed/X79e_01_1,uid://A001/X1ed/X79e_01_1,uid://A001/X1ed/X79e,uid://A001/X1ed/X79e_01,F_MultiplePoints,Unspecified,GRB031203,120.62666667,-39.85,False,29833.805576006576,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1ee/X1337_01_1,uid://A001/X1ee/X1337_01_1,uid://A001/X1ee/X1337,uid://A001/X1ee/X1337_01,F_MultiplePoints,Unspecified,IRS_63,247.89854166666666,-24.024877777777778,False,3.3,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X1337_02_1,uid://A001/X1ee/X1337_02_1,uid://A001/X1ee/X1337,uid://A001/X1ee/X1337_02,F_MultiplePoints,Unspecified,IRS_63,247.89854166666666,-24.024877777777778,False,3.3,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/Xf9c_01_1,uid://A001/X1ee/Xf9c_01_1,uid://A001/X1ee/Xf9c,uid://A001/X1ee/Xf9c_01,F_MultiplePoints,Unspecified,H-ATLAS_J090740.0-004200,136.91666667,-0.7,False,221322.29867775005,km/s,hel,RELATIVISTIC,0.2334948666387059
uid://A001/X1ee/Xf9c_02_1,uid://A001/X1ee/Xf9c_02_1,uid://A001/X1ee/Xf9c,uid://A001/X1ee/Xf9c_02,F_MultiplePoints,Unspecified,H-ATLAS_J090740.0-004200,136.91666667,-0.7,False,221322.29867775005,km/s,hel,RELATIVISTIC,0.16340637895567073
uid://A001/X1ee/Xf9c_03_1,uid://A001/X1ee/Xf9c_03_1,uid://A001/X1ee/Xf9c,uid://A001/X1ee/Xf9c_03,F_MultiplePoints,Unspecified,H-ATLAS_J091043.0-000322,137.67958333333334,-0.05583333333333333,False,192185.6891557789,km/s,lsrk,RADIO,0.21623292471220212
uid://A001/X1ee/Xf9c_04_1,uid://A001/X1ee/Xf9c_04_1,uid://A001/X1ee/Xf9c,uid://A001/X1ee/Xf9c_04,F_MultiplePoints,Unspecified,H-ATLAS_J091043.0-000322,137.67958333333334,-0.05583333333333333,False,192185.6891557789,km/s,lsrk,RADIO,0.18889734711071354
uid://A001/X1ad/X1_01_1,uid://A001/X1ad/X1_01_1,uid://A001/X1ad/X1,uid://A001/X1ad/X1_01,F_SingleRectangle,Unspecified,SgrA_star,266.41681662,-29.00782497,True,0.0,km/s,lsrk,RADIO,0.0819686297778712
uid://A001/X1b3/X59_01_1,uid://A001/X1b3/X59_01_1,uid://A001/X1b3/X59,uid://A001/X1b3/X59_01,F_MultiplePoints,Unspecified,HD101584,175.24502305,-55.57383802,False,40.0,km/s,lsrk,RADIO,0.015377787810809335
uid://A001/X1b3/X59_02_1,uid://A001/X1b3/X59_02_1,uid://A001/X1b3/X59,uid://A001/X1b3/X59_02,F_MultiplePoints,Unspecified,HD101584,175.24502291666667,-55.573837777777776,False,40.0,km/s,lsrk,RADIO,0.015377787810809335
uid://A001/X1ee/X9a7_01_1,uid://A001/X1ee/X9a7_01_1,uid://A001/X1ee/X9a7,uid://A001/X1ee/X9a7_01,F_MultiplePoints,Unspecified,NGC_1332,51.571820833333334,-21.33522222222222,False,1548.9029105471304,km/s,hel,RELATIVISTIC,0.1530058285656133
uid://A001/X1b1/X106_01_1,uid://A001/X1b1/X106_01_1,uid://A001/X1b1/X106,uid://A001/X1b1/X106_01,F_MultiplePoints,Unspecified,DG_Tauri,66.769575,26.1045306,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1b1/X106_01_2,uid://A001/X1b1/X106_01_2,uid://A001/X1b1/X106,uid://A001/X1b1/X106_01,F_MultiplePoints,Unspecified,DL_Tauri,68.4127583,25.3439528,False,16.0,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1b1/X106_01_3,uid://A001/X1b1/X106_01_3,uid://A001/X1b1/X106,uid://A001/X1b1/X106_01,F_MultiplePoints,Unspecified,LkCA_15,69.82415,22.3509667,False,0.0,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1ee/X6e4_01_1,uid://A001/X1ee/X6e4_01_1,uid://A001/X1ee/X6e4,uid://A001/X1ee/X6e4_01,F_MultiplePoints,Unspecified,NGC1068,40.669879,-0.013289,False,1139.9,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1ee/X111_01_1,uid://A001/X1ee/X111_01_1,uid://A001/X1ee/X111,uid://A001/X1ee/X111_01,F_MultiplePoints,Unspecified,zC412369,150.44561791666666,2.390171,False,200802.04756579167,km/s,lsrk,RADIO,0.17769158156948275
uid://A001/X1ee/X111_01_2,uid://A001/X1ee/X111_01_2,uid://A001/X1ee/X111,uid://A001/X1ee/X111_01,F_MultiplePoints,Unspecified,zC401417,150.49603291666668,1.7828111111111111,False,200730.08546588247,km/s,lsrk,RADIO,0.17782075629751792
uid://A001/X1ee/X111_02_1,uid://A001/X1ee/X111_02_1,uid://A001/X1ee/X111,uid://A001/X1ee/X111_02,F_MultiplePoints,Unspecified,zC401417,150.49603291666668,1.782811,False,200730.08546588247,km/s,lsrk,RADIO,0.41946151960900896
uid://A001/X1ee/X111_02_2,uid://A001/X1ee/X111_02_2,uid://A001/X1ee/X111,uid://A001/X1ee/X111_02,F_MultiplePoints,Unspecified,zC412369,150.44561791666666,2.390171111111111,False,200802.04756579167,km/s,lsrk,RADIO,0.4191568092431051
uid://A001/X1ee/X111_03_1,uid://A001/X1ee/X111_03_1,uid://A001/X1ee/X111,uid://A001/X1ee/X111_03,F_MultiplePoints,Unspecified,zC405501,149.97391666,2.0191361,False,204737.9356625765,km/s,lsrk,RADIO,0.4028453577708085
uid://A001/X1ee/X111_04_1,uid://A001/X1ee/X111_04_1,uid://A001/X1ee/X111,uid://A001/X1ee/X111_04,F_MultiplePoints,Unspecified,zC405501,149.97391666,2.0191361,False,204737.9356625765,km/s,lsrk,RADIO,0.17064620808135406
uid://A001/X1ee/X111_05_1,uid://A001/X1ee/X111_05_1,uid://A001/X1ee/X111,uid://A001/X1ee/X111_05,F_MultiplePoints,Unspecified,zC405501,149.97391666,2.0191361,False,204737.9356625765,km/s,lsrk,RADIO,0.0731452894001211
uid://A001/X1ee/X117_01_1,uid://A001/X1ee/X117_01_1,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK2,246.56095833333333,-24.41875,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_2,uid://A001/X1ee/X117_01_2,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK4,246.58895833333332,-24.384527777777777,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_3,uid://A001/X1ee/X117_01_3,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK6,246.60608333333334,-24.383694444444444,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_4,uid://A001/X1ee/X117_01_4,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK10,246.684125,-24.580111111111112,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_5,uid://A001/X1ee/X117_01_5,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK13,246.74625,-24.58425,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_6,uid://A001/X1ee/X117_01_6,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK14,246.77183333333332,-24.60822222222222,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_7,uid://A001/X1ee/X117_01_7,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK16,246.78916666666666,-24.621833333333335,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_8,uid://A001/X1ee/X117_01_8,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK17,246.862125,-24.68075,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_9,uid://A001/X1ee/X117_01_9,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK18,246.866625,-24.659277777777778,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_10,uid://A001/X1ee/X117_01_10,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK22,247.09004166666668,-24.6065,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_11,uid://A001/X1ee/X117_01_11,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK24,247.96854166666665,-24.92672222222222,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X117_01_12,uid://A001/X1ee/X117_01_12,uid://A001/X1ee/X117,uid://A001/X1ee/X117_01,F_MultiplePoints,Unspecified,JJK25,248.004125,-24.945166666666665,False,3.4999591388753815,km/s,lsrk,RADIO,0.0022486033917775506
uid://A001/X1ee/X163_01_1,uid://A001/X1ee/X163_01_1,uid://A001/X1ee/X163,uid://A001/X1ee/X163_01,F_MultiplePoints,Unspecified,Serpens_South,277.51720416666666,-2.0507569444444442,False,8.0,km/s,lsrk,RADIO,0.0023798111859186753
uid://A001/X1ee/X67e_01_1,uid://A001/X1ee/X67e_01_1,uid://A001/X1ee/X67e,uid://A001/X1ee/X67e_01,F_MultiplePoints,Unspecified,KMOS3DGS4-11016,53.0773125,-27.859575,False,611576.61432,km/s,bar,OPTICAL,0.0
uid://A001/X1ee/X67e_01_2,uid://A001/X1ee/X67e_01_2,uid://A001/X1ee/X67e,uid://A001/X1ee/X67e_01,F_MultiplePoints,Unspecified,KMOS3DGS4-24110,53.166891666666665,-27.798733333333335,False,599584.916,km/s,bar,OPTICAL,0.0
uid://A001/X1ee/X67e_01_3,uid://A001/X1ee/X67e_01_3,uid://A001/X1ee/X67e,uid://A001/X1ee/X67e_01,F_MultiplePoints,Unspecified,KMOS3DGS4-25151,53.09964166666666,-27.794275,False,665539.2567600001,km/s,bar,OPTICAL,0.0
